Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
1972,New Hampshire,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
1972,New Jersey,1.5,9.28,1.6,9.9,1.6,9.9,41.8,1.5,1.5,9.28,1.5,9.28,
1972,New Mexico,1.3,8.04,1.6,9.9,1.6,9.9,41.8,1.30 - 1.60,1.3,8.04,1.6,9.9,
1972,New York,1.85,11.45,1.6,9.9,1.85,11.45,41.8,1.85,1.85,11.45,1.85,11.45,
1972,North Carolina,1.45,8.97,1.6,9.9,1.6,9.9,41.8,1.45,1.45,8.97,1.45,8.97,
1972,North Dakota,1,6.19,1.6,9.9,1.6,9.9,41.8,1.00 - 1.45,1,6.19,1.45,8.97,
1972,Ohio,0.75,4.64,1.6,9.9,1.6,9.9,41.8,.75 - 1.25(b),0.75,4.64,1.25,7.74,(b)
1972,Oklahoma,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,
1972,Oregon,1.25,7.74,1.6,9.9,1.6,9.9,41.8,1.25`,1.25,7.74,1.25,7.74,
1972,Pennsylvania,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
1972,Puerto Rico,0.65,4.02,1.6,9.9,1.6,9.9,41.8,.65 - 1.60,0.65,4.02,1.6,9.9,
1972,Rhode Island,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
1972,South Carolina,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,
1972,South Dakota,1,6.19,1.6,9.9,1.6,9.9,41.8,1,1,6.19,1,6.19,
1972,Tennessee,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,
1972,Texas,1.4,8.66,1.6,9.9,1.6,9.9,41.8,1.4,1.4,8.66,1.4,8.66,
1972,U.S. Virgin Islands,0,0,1.6,9.9,1.6,9.9,41.8,...,0,NA,0,NA,
1972,Utah,1.2,7.43,1.6,9.9,1.6,9.9,41.8,1.20 - 1.35(b),1.2,7.43,1.35,8.35,(b)
1972,Vermont,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
1972,Virginia,0,0,1.6,9.9,1.6,9.9,41.8,...,0,0,0,0,
1972,Washington,1.6,9.9,1.6,9.9,1.6,9.9,41.8,1.6,1.6,9.9,1.6,9.9,
1972,West Virginia,1.2,7.43,1.6,9.9,1.6,9.9,41.8,1.2,1.2,7.43,1.2,7.43,
1972,Wisconsin,1.45,8.97,1.6,9.9,1.6,9.9,41.8,1.45 (b),1.45,8.97,1.45,8.97,(b)
1972,Wyoming,1.5,9.28,1.6,9.9,1.6,9.9,41.8,1.5,1.5,9.28,1.5,9.28,
1973,Alabama,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Alaska,2.1,12.23,1.6,9.32,2.1,12.23,44.4,2.1,2.1,12.23,2.1,12.23,
1973,Arizona,0.468,2.73,1.6,9.32,1.6,9.32,44.4,18.72-26.40/wk(b),0.468,2.73,0.66,3.84,(b)
1973,Arkansas,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.2,1.2,6.99,1.2,6.99,
1973,California,1.65,9.61,1.6,9.32,1.65,9.61,44.4,1.65(b),1.65,9.61,1.65,9.61,(b)
1973,Colorado,1,5.83,1.6,9.32,1.6,9.32,44.4,1.00 - 1.25(b),1,5.83,1.25,7.28,(b)
1973,Connecticut,1.85,10.78,1.6,9.32,1.85,10.78,44.4,1.85,1.85,10.78,1.85,10.78,
1973,Delaware,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,District of Columbia,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.60 - 2.25,1.6,9.32,2.25,13.11,
1973,Florida,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Georgia,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25,1.25,7.28,1.25,7.28,
1973,Guam,1.9,11.07,1.6,9.32,1.9,11.07,44.4,1.9,1.9,11.07,1.9,11.07,
1973,Hawaii,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,Idaho,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,
1973,Illinois,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,
1973,Indiana,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25,1.25,7.28,1.25,7.28,
1973,Iowa,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Kansas,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Kentucky,0.65,3.79,1.6,9.32,1.6,9.32,44.4,.65 - .75(b),0.65,3.79,0.75,4.37,(b)
1973,Louisiana,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Maine,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.40 - 1.80,1.4,8.16,1.8,10.49,
1973,Maryland,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,Massachusetts,1.75,10.19,1.6,9.32,1.75,10.19,44.4,1.75,1.75,10.19,1.75,10.19,
1973,Michigan,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,Minnesota,0.75,4.37,1.6,9.32,1.6,9.32,44.4,.75 - 1.60,0.75,4.37,1.6,9.32,
1973,Mississippi,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Missouri,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Montana,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,Nebraska,1,5.83,1.6,9.32,1.6,9.32,44.4,1,1,5.83,1,5.83,
1973,Nevada,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,New Hampshire,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,New Jersey,1.5,8.74,1.6,9.32,1.6,9.32,44.4,1.5,1.5,8.74,1.5,8.74,
1973,New Mexico,1.3,7.57,1.6,9.32,1.6,9.32,44.4,1.30 - 1.60,1.3,7.57,1.6,9.32,
1973,New York,1.85,10.78,1.6,9.32,1.85,10.78,44.4,1.85,1.85,10.78,1.85,10.78,
1973,North Carolina,1.45,8.45,1.6,9.32,1.6,9.32,44.4,1.45,1.45,8.45,1.45,8.45,
1973,North Dakota,1,5.83,1.6,9.32,1.6,9.32,44.4,1.00 - 1.45,1,5.83,1.45,8.45,
1973,Ohio,0.75,4.37,1.6,9.32,1.6,9.32,44.4,.75 - 1.25(b),0.75,4.37,1.25,7.28,(b)
1973,Oklahoma,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,
1973,Oregon,1.25,7.28,1.6,9.32,1.6,9.32,44.4,1.25`,1.25,7.28,1.25,7.28,
1973,Pennsylvania,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,Puerto Rico,0.65,3.79,1.6,9.32,1.6,9.32,44.4,.65 - 1.60,0.65,3.79,1.6,9.32,
1973,Rhode Island,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,South Carolina,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,South Dakota,1,5.83,1.6,9.32,1.6,9.32,44.4,1,1,5.83,1,5.83,
1973,Tennessee,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Texas,1.4,8.16,1.6,9.32,1.6,9.32,44.4,1.4,1.4,8.16,1.4,8.16,
1973,U.S. Virgin Islands,0,0,1.6,9.32,1.6,9.32,44.4,...,0,NA,0,NA,
1973,Utah,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.20 - 1.35(b),1.2,6.99,1.35,7.86,(b)
1973,Vermont,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,Virginia,0,0,1.6,9.32,1.6,9.32,44.4,...,0,0,0,0,
1973,Washington,1.6,9.32,1.6,9.32,1.6,9.32,44.4,1.6,1.6,9.32,1.6,9.32,
1973,West Virginia,1.2,6.99,1.6,9.32,1.6,9.32,44.4,1.2,1.2,6.99,1.2,6.99,
1973,Wisconsin,1.45,8.45,1.6,9.32,1.6,9.32,44.4,1.45 (b),1.45,8.45,1.45,8.45,(b)
1973,Wyoming,1.5,8.74,1.6,9.32,1.6,9.32,44.4,1.5,1.5,8.74,1.5,8.74,
1974,Alabama,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Alaska,2.1,11.02,1.6,8.39,2.1,11.02,49.3,2.1,2.1,11.02,2.1,11.02,
1974,Arizona,0.468,2.46,1.6,8.39,1.6,8.39,49.3,18.72-26.40/wk(b),0.468,2.46,0.66,3.46,(b)
1974,Arkansas,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.2,1.2,6.3,1.2,6.3,
1974,California,1.65,8.66,1.6,8.39,1.65,8.66,49.3,1.65(b),1.65,8.66,1.65,8.66,(b)
1974,Colorado,1,5.25,1.6,8.39,1.6,8.39,49.3,1.00 - 1.25(b),1,5.25,1.25,6.56,(b)
1974,Connecticut,1.85,9.71,1.6,8.39,1.85,9.71,49.3,1.85,1.85,9.71,1.85,9.71,
1974,Delaware,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,District of Columbia,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.60 - 2.25,1.6,8.39,2.25,11.8,
1974,Florida,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Georgia,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25,1.25,6.56,1.25,6.56,
1974,Guam,1.9,9.97,1.6,8.39,1.9,9.97,49.3,1.9,1.9,9.97,1.9,9.97,
1974,Hawaii,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,Idaho,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,
1974,Illinois,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,
1974,Indiana,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25,1.25,6.56,1.25,6.56,
1974,Iowa,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Kansas,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Kentucky,0.65,3.41,1.6,8.39,1.6,8.39,49.3,.65 - .75(b),0.65,3.41,0.75,3.93,(b)
1974,Louisiana,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Maine,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.40 - 1.80,1.4,7.35,1.8,9.44,
1974,Maryland,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,Massachusetts,1.75,9.18,1.6,8.39,1.75,9.18,49.3,1.75,1.75,9.18,1.75,9.18,
1974,Michigan,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,Minnesota,0.75,3.93,1.6,8.39,1.6,8.39,49.3,.75 - 1.60,0.75,3.93,1.6,8.39,
1974,Mississippi,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Missouri,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Montana,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,Nebraska,1,5.25,1.6,8.39,1.6,8.39,49.3,1,1,5.25,1,5.25,
1974,Nevada,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,New Hampshire,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,New Jersey,1.5,7.87,1.6,8.39,1.6,8.39,49.3,1.5,1.5,7.87,1.5,7.87,
1974,New Mexico,1.3,6.82,1.6,8.39,1.6,8.39,49.3,1.30 - 1.60,1.3,6.82,1.6,8.39,
1974,New York,1.85,9.71,1.6,8.39,1.85,9.71,49.3,1.85,1.85,9.71,1.85,9.71,
1974,North Carolina,1.45,7.61,1.6,8.39,1.6,8.39,49.3,1.45,1.45,7.61,1.45,7.61,
1974,North Dakota,1,5.25,1.6,8.39,1.6,8.39,49.3,1.00 - 1.45,1,5.25,1.45,7.61,
1974,Ohio,0.75,3.93,1.6,8.39,1.6,8.39,49.3,.75 - 1.25(b),0.75,3.93,1.25,6.56,(b)
1974,Oklahoma,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,
1974,Oregon,1.25,6.56,1.6,8.39,1.6,8.39,49.3,1.25`,1.25,6.56,1.25,6.56,
1974,Pennsylvania,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,Puerto Rico,0.65,3.41,1.6,8.39,1.6,8.39,49.3,.65 - 1.60,0.65,3.41,1.6,8.39,
1974,Rhode Island,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,South Carolina,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,South Dakota,1,5.25,1.6,8.39,1.6,8.39,49.3,1,1,5.25,1,5.25,
1974,Tennessee,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Texas,1.4,7.35,1.6,8.39,1.6,8.39,49.3,1.4,1.4,7.35,1.4,7.35,
1974,U.S. Virgin Islands,0,0,1.6,8.39,1.6,8.39,49.3,...,0,NA,0,NA,
1974,Utah,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.20 - 1.35(b),1.2,6.3,1.35,7.08,(b)
1974,Vermont,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,Virginia,0,0,1.6,8.39,1.6,8.39,49.3,...,0,0,0,0,
1974,Washington,1.6,8.39,1.6,8.39,1.6,8.39,49.3,1.6,1.6,8.39,1.6,8.39,
1974,West Virginia,1.2,6.3,1.6,8.39,1.6,8.39,49.3,1.2,1.2,6.3,1.2,6.3,
1974,Wisconsin,1.45,7.61,1.6,8.39,1.6,8.39,49.3,1.45 (b),1.45,7.61,1.45,7.61,(b)
1974,Wyoming,1.5,7.87,1.6,8.39,1.6,8.39,49.3,1.5,1.5,7.87,1.5,7.87,
1975,Alabama,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Alaska,2.1,10.1,1.6,7.69,2.1,10.1,53.8,2.1,2.1,10.1,2.1,10.1,
1975,Arizona,0.468,2.25,1.6,7.69,1.6,7.69,53.8,18.72-26.40/wk(b),0.468,2.25,0.66,3.17,(b)
1975,Arkansas,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.2,1.2,5.77,1.2,5.77,
1975,California,1.65,7.93,1.6,7.69,1.65,7.93,53.8,1.65(b),1.65,7.93,1.65,7.93,(b)
1975,Colorado,1,4.81,1.6,7.69,1.6,7.69,53.8,1.00 - 1.25(b),1,4.81,1.25,6.01,(b)
1975,Connecticut,1.85,8.89,1.6,7.69,1.85,8.89,53.8,1.85,1.85,8.89,1.85,8.89,
1975,Delaware,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,District of Columbia,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.60 - 2.25,1.6,7.69,2.25,10.82,
1975,Florida,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Georgia,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25,1.25,6.01,1.25,6.01,
1975,Guam,1.9,9.13,1.6,7.69,1.9,9.13,53.8,1.9,1.9,9.13,1.9,9.13,
1975,Hawaii,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,Idaho,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,
1975,Illinois,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,
1975,Indiana,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25,1.25,6.01,1.25,6.01,
1975,Iowa,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Kansas,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Kentucky,0.65,3.13,1.6,7.69,1.6,7.69,53.8,.65 - .75(b),0.65,3.13,0.75,3.61,(b)
1975,Louisiana,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Maine,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.40 - 1.80,1.4,6.73,1.8,8.65,
1975,Maryland,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,Massachusetts,1.75,8.41,1.6,7.69,1.75,8.41,53.8,1.75,1.75,8.41,1.75,8.41,
1975,Michigan,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,Minnesota,0.75,3.61,1.6,7.69,1.6,7.69,53.8,.75 - 1.60,0.75,3.61,1.6,7.69,
1975,Mississippi,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Missouri,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Montana,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,Nebraska,1,4.81,1.6,7.69,1.6,7.69,53.8,1,1,4.81,1,4.81,
1975,Nevada,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,New Hampshire,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,New Jersey,1.5,7.21,1.6,7.69,1.6,7.69,53.8,1.5,1.5,7.21,1.5,7.21,
1975,New Mexico,1.3,6.25,1.6,7.69,1.6,7.69,53.8,1.30 - 1.60,1.3,6.25,1.6,7.69,
1975,New York,1.85,8.89,1.6,7.69,1.85,8.89,53.8,1.85,1.85,8.89,1.85,8.89,
1975,North Carolina,1.45,6.97,1.6,7.69,1.6,7.69,53.8,1.45,1.45,6.97,1.45,6.97,
1975,North Dakota,1,4.81,1.6,7.69,1.6,7.69,53.8,1.00 - 1.45,1,4.81,1.45,6.97,
1975,Ohio,0.75,3.61,1.6,7.69,1.6,7.69,53.8,.75 - 1.25(b),0.75,3.61,1.25,6.01,(b)
1975,Oklahoma,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,
1975,Oregon,1.25,6.01,1.6,7.69,1.6,7.69,53.8,1.25`,1.25,6.01,1.25,6.01,
1975,Pennsylvania,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,Puerto Rico,0.65,3.13,1.6,7.69,1.6,7.69,53.8,.65 - 1.60,0.65,3.13,1.6,7.69,
1975,Rhode Island,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,South Carolina,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,South Dakota,1,4.81,1.6,7.69,1.6,7.69,53.8,1,1,4.81,1,4.81,
1975,Tennessee,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Texas,1.4,6.73,1.6,7.69,1.6,7.69,53.8,1.4,1.4,6.73,1.4,6.73,
1975,U.S. Virgin Islands,0,0,1.6,7.69,1.6,7.69,53.8,...,0,NA,0,NA,
1975,Utah,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.20 - 1.35(b),1.2,5.77,1.35,6.49,(b)
1975,Vermont,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,Virginia,0,0,1.6,7.69,1.6,7.69,53.8,...,0,0,0,0,
1975,Washington,1.6,7.69,1.6,7.69,1.6,7.69,53.8,1.6,1.6,7.69,1.6,7.69,
1975,West Virginia,1.2,5.77,1.6,7.69,1.6,7.69,53.8,1.2,1.2,5.77,1.2,5.77,
1975,Wisconsin,1.45,6.97,1.6,7.69,1.6,7.69,53.8,1.45 (b),1.45,6.97,1.45,6.97,(b)
1975,Wyoming,1.5,7.21,1.6,7.69,1.6,7.69,53.8,1.5,1.5,7.21,1.5,7.21,
1976,Alabama,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Alaska,2.8,12.73,2.2,10,2.8,12.73,56.9,2.8,2.8,12.73,2.8,12.73,
1976,Arizona,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Arkansas,1.9,8.64,2.2,10,2.2,10,56.9,1.9,1.9,8.64,1.9,8.64,
1976,California,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,
1976,Colorado,1,4.55,2.2,10,2.2,10,56.9,1.00 - 1.25(b),1,4.55,1.25,5.68,(b)
1976,Connecticut,2.21,10.05,2.2,10,2.21,10.05,56.9,2.21 & 2.31,2.21,10.05,2.31,10.5,
1976,Delaware,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,
1976,District of Columbia,2.25,10.23,2.2,10,2.25,10.23,56.9,2.25 - 2.75,2.25,10.23,2.75,12.5,
1976,Florida,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Georgia,1.25,5.68,2.2,10,2.2,10,56.9,1.25,1.25,5.68,1.25,5.68,
1976,Guam,2.3,10.46,2.2,10,2.3,10.46,56.9,2.3,2.3,10.46,2.3,10.46,
1976,Hawaii,2.4,10.91,2.2,10,2.4,10.91,56.9,2.4,2.4,10.91,2.4,10.91,
1976,Idaho,1.6,7.27,2.2,10,2.2,10,56.9,1.6,1.6,7.27,1.6,7.27,
1976,Illinois,2.1,9.55,2.2,10,2.2,10,56.9,2.1,2.1,9.55,2.1,9.55,
1976,Indiana,1.25,5.68,2.2,10,2.2,10,56.9,1.25,1.25,5.68,1.25,5.68,
1976,Iowa,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Kansas,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Kentucky,1.6,7.27,2.2,10,2.2,10,56.9,1.6,1.6,7.27,1.6,7.27,
1976,Louisiana,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Maine,2.3,10.46,2.2,10,2.3,10.46,56.9,2.3,2.3,10.46,2.3,10.46,
1976,Maryland,2.2,10,2.2,10,2.2,10,56.9,2.20 & 2.30,2.2,10,2.3,10.46,
1976,Massachusetts,2.1,9.55,2.2,10,2.2,10,56.9,2.1,2.1,9.55,2.1,9.55,
1976,Michigan,2.2,10,2.2,10,2.2,10,56.9,2.2,2.2,10,2.2,10,
1976,Minnesota,1.8,8.18,2.2,10,2.2,10,56.9,1.8,1.8,8.18,1.8,8.18,
1976,Mississippi,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Missouri,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Montana,1.8,8.18,2.2,10,2.2,10,56.9,1.8,1.8,8.18,1.8,8.18,
1976,Nebraska,1.6,7.27,2.2,10,2.2,10,56.9,1.6,1.6,7.27,1.6,7.27,
1976,Nevada,2.2,10,2.2,10,2.2,10,56.9,2.20 & 2.30,2.2,10,2.3,10.46,
1976,New Hampshire,2.2,10,2.2,10,2.2,10,56.9,2.20 - 2.30,2.2,10,2.3,10.46,
1976,New Jersey,2.2,10,2.2,10,2.2,10,56.9,2.2,2.2,10,2.2,10,
1976,New Mexico,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,
1976,New York,2.3,10.46,2.2,10,2.3,10.46,56.9,2.3,2.3,10.46,2.3,10.46,
1976,North Carolina,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,
1976,North Dakota,2,9.09,2.2,10,2.2,10,56.9,2.00 - 2.30,2,9.09,2.3,10.46,
1976,Ohio,1.6,7.27,2.2,10,2.2,10,56.9,1.6,1.6,7.27,1.6,7.27,
1976,Oklahoma,1.8,8.18,2.2,10,2.2,10,56.9,1.8,1.8,8.18,1.8,8.18,
1976,Oregon,2.3,10.46,2.2,10,2.3,10.46,56.9,2.3,2.3,10.46,2.3,10.46,
1976,Pennsylvania,2.2,10,2.2,10,2.2,10,56.9,2.2,2.2,10,2.2,10,
1976,Puerto Rico,0.76,3.45,2.2,10,2.2,10,56.9,.76 - 2.50,0.76,3.45,2.5,11.36,
1976,Rhode Island,2.3,10.46,2.2,10,2.3,10.46,56.9,2.3,2.3,10.46,2.3,10.46,
1976,South Carolina,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,South Dakota,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,
1976,Tennessee,0,0,2.2,10,2.2,10,56.9,...,0,0,0,0,
1976,Texas,1.4,6.36,2.2,10,2.2,10,56.9,1.4,1.4,6.36,1.4,6.36,
1976,U.S. Virgin Islands,0,0,2.2,10,2.2,10,56.9,...,0,NA,0,NA,
1976,Utah,1.55,7.05,2.2,10,2.2,10,56.9,1.55 - 1.70(b),1.55,7.05,1.7,7.73,(b)
1976,Vermont,2.3,10.46,2.2,10,2.3,10.46,56.9,2.3,2.3,10.46,2.3,10.46,
1976,Virginia,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,
1976,Washington,2.2,10,2.2,10,2.2,10,56.9,2.20 - 2.30,2.2,10,2.3,10.46,
1976,West Virginia,2,9.09,2.2,10,2.2,10,56.9,2,2,9.09,2,9.09,
1976,Wisconsin,2.1,9.55,2.2,10,2.2,10,56.9,2.1,2.1,9.55,2.1,9.55,
1976,Wyoming,1.6,7.27,2.2,10,2.2,10,56.9,1.6,1.6,7.27,1.6,7.27,
1977,Alabama,0,0,2.2,9.39,2.2,9.39,60.6,...,0,0,0,0,
1977,Alaska,2.8,11.95,2.2,9.39,2.8,11.95,60.6,2.8,2.8,11.95,2.8,11.95,
1977,Arizona,0,0,2.2,9.39,2.2,9.39,60.6,...,0,0,0,0,
1977,Arkansas,1.9,8.11,2.2,9.39,2.2,9.39,60.6,1.9,1.9,8.11,1.9,8.11,
1977,California,2,8.54,2.2,9.39,2.2,9.39,60.6,2,2,8.54,2,8.54,
1977,Colorado,1,4.27,2.2,9.39,2.2,9.39,60.6,1.00 - 1.25(b),1,4.27,1.25,5.34,(b)
1977,Connecticut,2.21,9.43,2.2,9.39,2.21,9.43,60.6,2.21 & 2.31,2.21,9.43,2.31,9.86,
1977,Delaware,2,8.54,2.2,9.39,2.2,9.39,60.6,2,2,8.54,2,8.54,
1977,District of Columbia,2.25,9.6,2.2,9.39,2.25,9.6,60.6,2.25 - 2.75,2.25,9.6,2.75,11.74,
1977,Florida,0,0,2.2,9.39,2.2,9.39,60.6,...,0,0,0,0,
