"person","app","date","liczba"
"a","ig",2023-03-26,38
"a","ig",2023-03-27,14
"a","ig",2023-03-28,41
"a","ig",2023-03-29,32
"a","ig",2023-03-30,17
"a","ig",2023-03-31,137
"a","ig",2023-04-01,5
"a","ig",2023-04-02,2
"a","ig",2023-04-06,8
"a","ig",2023-04-09,3
"a","ig",2023-04-10,3
"a","ig",2023-04-12,6
"a","ig",2023-04-13,1
"a","ig",2023-04-14,5
"a","ig",2023-04-15,3
"a","ig",2023-04-18,22
"a","ig",2023-04-19,18
"a","ig",2023-04-20,24
"a","ig",2023-04-21,2
"a","ig",2023-04-22,3
"a","ig",2023-04-23,95
"a","ig",2023-04-24,3
"a","ig",2023-04-25,33
"a","ig",2023-04-26,25
"a","ig",2023-04-27,87
"a","ig",2023-04-28,29
"a","ig",2023-04-29,189
"a","ig",2023-04-30,166
"a","ig",2023-05-01,81
"a","ig",2023-05-02,70
"a","ig",2023-05-03,102
"a","ig",2023-05-04,292
"a","ig",2023-05-05,212
"a","ig",2023-05-06,94
"a","ig",2023-05-07,243
"a","ig",2023-05-08,190
"a","ig",2023-05-09,145
"a","ig",2023-05-10,173
"a","ig",2023-05-11,67
"a","ig",2023-05-12,46
"a","ig",2023-05-13,88
"a","ig",2023-05-14,13
"a","ig",2023-05-15,18
"a","ig",2023-05-16,55
"a","ig",2023-05-17,72
"a","ig",2023-05-18,124
"a","ig",2023-05-19,48
"a","ig",2023-05-20,65
"a","ig",2023-05-21,114
"a","ig",2023-05-22,20
"a","ig",2023-05-23,114
"a","ig",2023-05-24,24
"a","ig",2023-05-25,33
"a","ig",2023-05-26,24
"a","ig",2023-05-27,8
"a","ig",2023-05-28,8
"a","ig",2023-05-29,14
"a","ig",2023-05-30,27
"a","ig",2023-05-31,32
"a","ig",2023-06-01,32
"a","ig",2023-06-02,9
"a","ig",2023-06-03,8
"a","ig",2023-06-04,5
"a","ig",2023-06-05,63
"a","ig",2023-06-06,9
"a","ig",2023-06-07,18
"a","ig",2023-06-08,62
"a","ig",2023-06-09,33
"a","ig",2023-06-10,107
"a","ig",2023-06-11,102
"a","ig",2023-06-12,118
"a","ig",2023-06-13,15
"a","ig",2023-06-14,147
"a","ig",2023-06-15,123
"a","ig",2023-06-16,78
"a","ig",2023-06-17,242
"a","ig",2023-06-18,87
"a","ig",2023-06-19,251
"a","ig",2023-06-20,248
"a","ig",2023-06-21,33
"a","ig",2023-06-22,59
"a","ig",2023-06-23,4
"a","ig",2023-06-24,1
"a","ig",2023-06-25,10
"a","ig",2023-06-26,28
"a","ig",2023-06-27,14
"a","ig",2023-06-28,9
"a","ig",2023-06-29,26
"a","ig",2023-06-30,57
"a","ig",2023-07-02,22
"a","ig",2023-07-03,11
"a","ig",2023-07-04,2
"a","ig",2023-07-05,9
"a","ig",2023-07-06,4
"a","ig",2023-07-07,2
"a","ig",2023-07-08,1
"a","ig",2023-07-09,8
"a","ig",2023-07-10,7
"a","ig",2023-07-11,17
"a","ig",2023-07-14,34
"a","ig",2023-07-15,61
"a","ig",2023-07-18,6
"a","ig",2023-07-19,21
"a","ig",2023-07-20,9
"a","ig",2023-07-21,3
"a","ig",2023-07-22,14
"a","ig",2023-07-25,6
"a","ig",2023-07-26,2
"a","ig",2023-07-27,1
"a","ig",2023-07-28,1
"a","ig",2023-08-01,4
"a","ig",2023-08-05,2
"a","ig",2023-08-06,6
"a","ig",2023-08-07,12
"a","ig",2023-08-10,59
"a","ig",2023-08-11,22
"a","ig",2023-08-12,93
"a","ig",2023-08-13,5
"a","ig",2023-08-14,43
"a","ig",2023-08-15,1
"a","ig",2023-08-18,2
"a","ig",2023-08-19,5
"a","ig",2023-08-20,3
"a","ig",2023-08-21,3
"a","ig",2023-08-22,1
"a","ig",2023-08-23,9
"a","ig",2023-08-24,1
"a","ig",2023-08-26,1
"a","ig",2023-08-29,2
"a","ig",2023-08-30,2
"a","ig",2023-09-06,12
"a","ig",2023-09-07,5
"a","ig",2023-09-08,3
"a","ig",2023-09-09,1
"a","ig",2023-09-11,2
"a","ig",2023-09-13,7
"a","ig",2023-09-16,2
"a","ig",2023-09-17,10
"a","ig",2023-09-18,83
"a","ig",2023-09-19,1
"a","ig",2023-09-20,1
"a","ig",2023-09-22,10
"a","ig",2023-09-25,15
"a","ig",2023-09-26,13
"a","ig",2023-09-27,12
"a","ig",2023-09-28,1
"a","ig",2023-09-29,5
"a","ig",2023-09-30,99
"a","ig",2023-10-01,6
"a","ig",2023-10-02,5
"a","ig",2023-10-03,1
"a","ig",2023-10-04,2
"a","ig",2023-10-05,43
"a","ig",2023-10-07,1
"a","ig",2023-10-08,2
"a","ig",2023-10-09,7
"a","ig",2023-10-11,1
"a","ig",2023-10-12,6
"a","ig",2023-10-13,2
"a","ig",2023-10-14,1
"a","ig",2023-10-16,8
"a","ig",2023-10-23,12
"a","ig",2023-10-29,2
"a","ig",2023-10-31,5
"a","ig",2023-11-03,1
"a","ig",2023-11-04,2
"a","ig",2023-11-05,1
"a","ig",2023-11-06,4
"a","ig",2023-11-07,11
"a","ig",2023-11-10,1
"a","ig",2023-11-13,2
"a","ig",2023-11-19,4
"a","ig",2023-11-20,25
"a","ig",2023-11-21,18
"a","ig",2023-11-23,2
"a","ig",2023-11-24,2
"a","ig",2023-11-25,8
"a","ig",2023-11-27,10
"a","ig",2023-11-28,3
"a","ig",2023-11-29,20
"a","ig",2023-12-01,2
"a","ig",2023-12-02,4
"a","ig",2023-12-03,4
"a","ig",2023-12-05,3
"a","ig",2023-12-06,15
"a","ig",2023-12-07,56
"a","ig",2023-12-08,2
"a","mg",2015-05-20,5
"a","mg",2015-05-23,1
"a","mg",2015-05-24,5
"a","mg",2015-08-14,1
"a","mg",2015-08-15,1
"a","mg",2015-09-01,2
"a","mg",2015-09-05,1
"a","mg",2015-09-20,1
"a","mg",2015-09-30,1
"a","mg",2015-11-15,1
"a","mg",2015-11-16,1
"a","mg",2015-11-25,1
"a","mg",2015-12-17,1
"a","mg",2015-12-20,6
"a","mg",2016-01-05,1
"a","mg",2016-01-07,6
"a","mg",2016-01-08,2
"a","mg",2016-01-14,8
"a","mg",2016-01-18,5
"a","mg",2016-01-21,2
"a","mg",2016-01-25,2
"a","mg",2016-01-30,5
"a","mg",2016-02-23,1
"a","mg",2016-03-05,3
"a","mg",2016-03-14,2
"a","mg",2016-03-29,1
"a","mg",2016-05-06,1
"a","mg",2016-06-02,6
"a","mg",2016-06-06,1
"a","mg",2016-08-16,423
"a","mg",2016-08-17,94
"a","mg",2016-08-18,35
"a","mg",2016-08-22,1
"a","mg",2016-08-25,1
"a","mg",2016-08-26,2
"a","mg",2016-08-28,411
"a","mg",2016-08-29,84
"a","mg",2016-08-30,69
"a","mg",2016-08-31,128
"a","mg",2016-09-01,66
"a","mg",2016-09-03,2
"a","mg",2016-09-04,8
"a","mg",2016-09-05,61
"a","mg",2016-09-06,6
"a","mg",2016-09-07,11
"a","mg",2016-09-08,38
"a","mg",2016-09-09,1
"a","mg",2016-09-10,12
"a","mg",2016-09-11,31
"a","mg",2016-09-12,85
"a","mg",2016-09-13,46
"a","mg",2016-09-14,1
"a","mg",2016-09-15,1
"a","mg",2016-09-16,42
"a","mg",2016-09-17,4
"a","mg",2016-09-18,3
"a","mg",2016-09-19,26
"a","mg",2016-09-20,171
"a","mg",2016-09-21,90
"a","mg",2016-09-22,4
"a","mg",2016-09-23,52
"a","mg",2016-09-24,224
"a","mg",2016-09-25,218
"a","mg",2016-09-26,173
"a","mg",2016-09-27,106
"a","mg",2016-09-28,4
"a","mg",2016-09-29,52
"a","mg",2016-09-30,67
"a","mg",2016-10-01,61
"a","mg",2016-10-02,10
"a","mg",2016-10-03,33
"a","mg",2016-10-04,616
"a","mg",2016-10-05,10
"a","mg",2016-10-06,81
"a","mg",2016-10-07,69
"a","mg",2016-10-08,275
"a","mg",2016-10-09,597
"a","mg",2016-10-10,308
"a","mg",2016-10-11,498
"a","mg",2016-10-12,362
"a","mg",2016-10-13,335
"a","mg",2016-10-14,348
"a","mg",2016-10-15,49
"a","mg",2016-10-16,30
"a","mg",2016-10-17,270
"a","mg",2016-10-18,85
"a","mg",2016-10-19,141
"a","mg",2016-10-20,129
"a","mg",2016-10-21,58
"a","mg",2016-10-22,322
"a","mg",2016-10-23,857
"a","mg",2016-10-24,161
"a","mg",2016-10-25,340
"a","mg",2016-10-26,193
"a","mg",2016-10-27,358
"a","mg",2016-10-28,267
"a","mg",2016-10-30,80
"a","mg",2016-10-31,282
"a","mg",2016-11-01,30
"a","mg",2016-11-02,389
"a","mg",2016-11-03,373
"a","mg",2016-11-04,22
"a","mg",2016-11-05,32
"a","mg",2016-11-06,90
"a","mg",2016-11-07,124
"a","mg",2016-11-08,215
"a","mg",2016-11-09,42
"a","mg",2016-11-10,14
"a","mg",2016-11-11,50
"a","mg",2016-11-12,7
"a","mg",2016-11-13,107
"a","mg",2016-11-14,250
"a","mg",2016-11-15,204
"a","mg",2016-11-16,235
"a","mg",2016-11-17,27
"a","mg",2016-11-18,3
"a","mg",2016-11-19,37
"a","mg",2016-11-20,117
"a","mg",2016-11-21,30
"a","mg",2016-11-22,72
"a","mg",2016-11-23,94
"a","mg",2016-11-24,167
"a","mg",2016-11-25,156
"a","mg",2016-11-26,24
"a","mg",2016-11-27,6
"a","mg",2016-11-28,12
"a","mg",2016-11-29,184
"a","mg",2016-11-30,24
"a","mg",2016-12-01,51
"a","mg",2016-12-02,2
"a","mg",2016-12-03,25
"a","mg",2016-12-04,11
"a","mg",2016-12-05,11
"a","mg",2016-12-06,46
"a","mg",2016-12-07,42
"a","mg",2016-12-08,18
"a","mg",2016-12-09,7
"a","mg",2016-12-10,11
"a","mg",2016-12-11,23
"a","mg",2016-12-12,65
"a","mg",2016-12-13,263
"a","mg",2016-12-14,45
"a","mg",2016-12-15,39
"a","mg",2016-12-16,215
"a","mg",2016-12-17,1635
"a","mg",2016-12-18,1820
"a","mg",2016-12-19,1843
"a","mg",2016-12-20,1792
"a","mg",2016-12-21,1440
"a","mg",2016-12-22,1533
"a","mg",2016-12-23,1229
"a","mg",2016-12-24,1489
"a","mg",2016-12-25,1698
"a","mg",2016-12-26,1671
"a","mg",2016-12-27,1362
"a","mg",2016-12-28,1133
"a","mg",2016-12-29,552
"a","mg",2016-12-30,843
"a","mg",2016-12-31,562
"a","mg",2017-01-01,1196
"a","mg",2017-01-02,731
"a","mg",2017-01-03,1078
"a","mg",2017-01-04,1689
"a","mg",2017-01-05,672
"a","mg",2017-01-06,4131
"a","mg",2017-01-07,1302
"a","mg",2017-01-08,670
"a","mg",2017-01-09,947
"a","mg",2017-01-10,1001
"a","mg",2017-01-11,649
"a","mg",2017-01-12,508
"a","mg",2017-01-13,1025
"a","mg",2017-01-14,697
"a","mg",2017-01-15,1040
"a","mg",2017-01-16,856
"a","mg",2017-01-17,1031
"a","mg",2017-01-18,330
"a","mg",2017-01-19,552
"a","mg",2017-01-20,463
"a","mg",2017-01-21,336
"a","mg",2017-01-22,724
"a","mg",2017-01-23,693
"a","mg",2017-01-24,632
"a","mg",2017-01-25,622
"a","mg",2017-01-26,2503
"a","mg",2017-01-27,1767
"a","mg",2017-01-28,1967
"a","mg",2017-01-29,620
"a","mg",2017-01-30,908
"a","mg",2017-01-31,1189
"a","mg",2017-02-01,541
"a","mg",2017-02-02,1409
"a","mg",2017-02-03,976
"a","mg",2017-02-04,1061
"a","mg",2017-02-05,1139
"a","mg",2017-02-06,872
"a","mg",2017-02-07,405
"a","mg",2017-02-08,561
"a","mg",2017-02-09,1457
"a","mg",2017-02-10,846
"a","mg",2017-02-11,634
"a","mg",2017-02-12,984
"a","mg",2017-02-13,1130
"a","mg",2017-02-14,1003
"a","mg",2017-02-15,948
"a","mg",2017-02-16,857
"a","mg",2017-02-17,802
"a","mg",2017-02-18,976
"a","mg",2017-02-19,1691
"a","mg",2017-02-20,632
"a","mg",2017-02-21,466
"a","mg",2017-02-22,620
"a","mg",2017-02-23,1317
"a","mg",2017-02-24,376
"a","mg",2017-02-25,447
"a","mg",2017-02-26,1576
"a","mg",2017-02-27,1164
"a","mg",2017-02-28,840
"a","mg",2017-03-01,1279
"a","mg",2017-03-02,1206
"a","mg",2017-03-03,336
"a","mg",2017-03-04,832
"a","mg",2017-03-05,1757
"a","mg",2017-03-06,1197
"a","mg",2017-03-07,1227
"a","mg",2017-03-08,1528
"a","mg",2017-03-09,1722
"a","mg",2017-03-10,2743
"a","mg",2017-03-11,2272
"a","mg",2017-03-12,2428
"a","mg",2017-03-13,3290
"a","mg",2017-03-14,1705
"a","mg",2017-03-15,2019
"a","mg",2017-03-16,1085
"a","mg",2017-03-17,1061
"a","mg",2017-03-18,837
"a","mg",2017-03-19,686
"a","mg",2017-03-20,927
"a","mg",2017-03-21,684
"a","mg",2017-03-22,1159
"a","mg",2017-03-23,1686
"a","mg",2017-03-24,1128
"a","mg",2017-03-25,958
"a","mg",2017-03-26,983
"a","mg",2017-03-27,345
"a","mg",2017-03-28,670
"a","mg",2017-03-29,1247
"a","mg",2017-03-30,370
"a","mg",2017-03-31,598
"a","mg",2017-04-01,500
"a","mg",2017-04-02,845
"a","mg",2017-04-03,597
"a","mg",2017-04-04,437
"a","mg",2017-04-05,226
"a","mg",2017-04-06,185
"a","mg",2017-04-07,225
"a","mg",2017-04-08,496
"a","mg",2017-04-09,275
"a","mg",2017-04-10,480
"a","mg",2017-04-11,520
"a","mg",2017-04-12,609
"a","mg",2017-04-13,1059
"a","mg",2017-04-14,953
"a","mg",2017-04-15,429
"a","mg",2017-04-16,259
"a","mg",2017-04-17,391
"a","mg",2017-04-18,393
"a","mg",2017-04-19,971
"a","mg",2017-04-20,278
"a","mg",2017-04-21,735
"a","mg",2017-04-22,1920
"a","mg",2017-04-23,714
"a","mg",2017-04-24,508
"a","mg",2017-04-25,454
"a","mg",2017-04-26,412
"a","mg",2017-04-27,483
"a","mg",2017-04-28,243
"a","mg",2017-04-29,495
"a","mg",2017-04-30,135
"a","mg",2017-05-01,208
"a","mg",2017-05-02,187
"a","mg",2017-05-03,447
"a","mg",2017-05-04,958
"a","mg",2017-05-05,612
"a","mg",2017-05-06,299
"a","mg",2017-05-07,456
"a","mg",2017-05-08,554
"a","mg",2017-05-09,274
"a","mg",2017-05-10,314
"a","mg",2017-05-11,212
"a","mg",2017-05-12,520
"a","mg",2017-05-13,280
"a","mg",2017-05-14,583
"a","mg",2017-05-15,917
"a","mg",2017-05-16,447
"a","mg",2017-05-17,785
"a","mg",2017-05-18,387
"a","mg",2017-05-19,554
"a","mg",2017-05-20,465
"a","mg",2017-05-21,565
"a","mg",2017-05-22,204
"a","mg",2017-05-23,976
"a","mg",2017-05-24,499
"a","mg",2017-05-25,474
"a","mg",2017-05-26,247
"a","mg",2017-05-27,415
"a","mg",2017-05-28,522
"a","mg",2017-05-29,226
"a","mg",2017-05-30,274
"a","mg",2017-05-31,216
"a","mg",2017-06-01,342
"a","mg",2017-06-02,117
"a","mg",2017-06-03,354
"a","mg",2017-06-04,319
"a","mg",2017-06-05,208
"a","mg",2017-06-06,418
"a","mg",2017-06-07,95
"a","mg",2017-06-08,417
"a","mg",2017-06-09,247
"a","mg",2017-06-10,292
"a","mg",2017-06-11,246
"a","mg",2017-06-12,296
"a","mg",2017-06-13,199
"a","mg",2017-06-14,191
"a","mg",2017-06-15,68
"a","mg",2017-06-16,166
"a","mg",2017-06-17,107
"a","mg",2017-06-18,170
"a","mg",2017-06-19,88
"a","mg",2017-06-20,123
"a","mg",2017-06-21,104
"a","mg",2017-06-22,134
"a","mg",2017-06-23,316
"a","mg",2017-06-24,410
"a","mg",2017-06-25,82
"a","mg",2017-06-26,340
"a","mg",2017-06-27,60
"a","mg",2017-06-28,212
"a","mg",2017-06-29,19
"a","mg",2017-06-30,367
"a","mg",2017-07-01,145
"a","mg",2017-07-02,136
"a","mg",2017-07-03,133
"a","mg",2017-07-04,349
"a","mg",2017-07-05,314
"a","mg",2017-07-06,408
"a","mg",2017-07-07,203
"a","mg",2017-07-08,608
"a","mg",2017-07-09,191
"a","mg",2017-07-10,469
"a","mg",2017-07-11,1396
"a","mg",2017-07-12,742
"a","mg",2017-07-13,191
"a","mg",2017-07-14,143
"a","mg",2017-07-15,164
"a","mg",2017-07-16,36
"a","mg",2017-07-17,98
"a","mg",2017-07-18,105
"a","mg",2017-07-19,37
"a","mg",2017-07-20,114
"a","mg",2017-07-21,577
"a","mg",2017-07-22,381
"a","mg",2017-07-23,474
"a","mg",2017-07-24,65
"a","mg",2017-07-25,79
"a","mg",2017-07-26,87
"a","mg",2017-07-27,140
"a","mg",2017-07-28,293
"a","mg",2017-07-29,172
"a","mg",2017-07-30,745
"a","mg",2017-07-31,307
"a","mg",2017-08-01,74
"a","mg",2017-08-02,221
"a","mg",2017-08-03,267
"a","mg",2017-08-04,213
"a","mg",2017-08-05,154
"a","mg",2017-08-06,156
"a","mg",2017-08-07,127
"a","mg",2017-08-08,179
"a","mg",2017-08-09,44
"a","mg",2017-08-10,162
"a","mg",2017-08-11,179
"a","mg",2017-08-12,422
"a","mg",2017-08-13,245
"a","mg",2017-08-14,70
"a","mg",2017-08-15,303
"a","mg",2017-08-16,400
"a","mg",2017-08-17,152
"a","mg",2017-08-18,108
"a","mg",2017-08-19,174
"a","mg",2017-08-20,121
"a","mg",2017-08-21,529
"a","mg",2017-08-22,272
"a","mg",2017-08-23,603
"a","mg",2017-08-24,444
"a","mg",2017-08-25,377
"a","mg",2017-08-26,160
"a","mg",2017-08-27,300
"a","mg",2017-08-28,729
"a","mg",2017-08-29,423
"a","mg",2017-08-30,248
"a","mg",2017-08-31,665
"a","mg",2017-09-01,490
"a","mg",2017-09-02,320
"a","mg",2017-09-03,251
"a","mg",2017-09-04,157
"a","mg",2017-09-05,412
"a","mg",2017-09-06,47
"a","mg",2017-09-07,261
"a","mg",2017-09-08,290
"a","mg",2017-09-09,76
"a","mg",2017-09-10,257
"a","mg",2017-09-11,160
"a","mg",2017-09-12,150
"a","mg",2017-09-13,184
"a","mg",2017-09-14,194
"a","mg",2017-09-15,86
"a","mg",2017-09-16,24
"a","mg",2017-09-17,315
"a","mg",2017-09-18,283
"a","mg",2017-09-19,299
"a","mg",2017-09-20,126
"a","mg",2017-09-21,429
"a","mg",2017-09-22,284
"a","mg",2017-09-23,319
"a","mg",2017-09-24,228
"a","mg",2017-09-25,273
"a","mg",2017-09-26,399
"a","mg",2017-09-27,502
"a","mg",2017-09-28,465
"a","mg",2017-09-29,164
"a","mg",2017-09-30,89
"a","mg",2017-10-01,232
"a","mg",2017-10-02,264
"a","mg",2017-10-03,92
"a","mg",2017-10-04,296
"a","mg",2017-10-05,220
"a","mg",2017-10-06,454
"a","mg",2017-10-07,247
"a","mg",2017-10-08,442
"a","mg",2017-10-09,129
"a","mg",2017-10-10,605
"a","mg",2017-10-11,369
"a","mg",2017-10-12,303
"a","mg",2017-10-13,97
"a","mg",2017-10-14,590
"a","mg",2017-10-15,99
"a","mg",2017-10-16,336
"a","mg",2017-10-17,470
"a","mg",2017-10-18,239
"a","mg",2017-10-19,102
"a","mg",2017-10-20,16
"a","mg",2017-10-21,103
"a","mg",2017-10-22,133
"a","mg",2017-10-23,141
"a","mg",2017-10-24,96
"a","mg",2017-10-25,224
"a","mg",2017-10-26,494
"a","mg",2017-10-27,370
"a","mg",2017-10-28,518
"a","mg",2017-10-29,428
"a","mg",2017-10-30,278
"a","mg",2017-10-31,122
"a","mg",2017-11-01,167
"a","mg",2017-11-02,728
"a","mg",2017-11-03,211
"a","mg",2017-11-04,37
"a","mg",2017-11-05,168
"a","mg",2017-11-06,135
"a","mg",2017-11-07,74
"a","mg",2017-11-08,117
"a","mg",2017-11-09,40
"a","mg",2017-11-10,60
"a","mg",2017-11-11,35
"a","mg",2017-11-12,195
"a","mg",2017-11-13,135
"a","mg",2017-11-14,185
"a","mg",2017-11-15,99
"a","mg",2017-11-16,129
"a","mg",2017-11-17,65
"a","mg",2017-11-18,146
"a","mg",2017-11-19,264
"a","mg",2017-11-20,451
"a","mg",2017-11-21,204
"a","mg",2017-11-22,79
"a","mg",2017-11-23,224
"a","mg",2017-11-24,94
"a","mg",2017-11-25,158
"a","mg",2017-11-26,184
"a","mg",2017-11-27,326
"a","mg",2017-11-28,197
"a","mg",2017-11-29,56
"a","mg",2017-11-30,83
"a","mg",2017-12-01,50
"a","mg",2017-12-02,272
"a","mg",2017-12-03,411
"a","mg",2017-12-04,312
"a","mg",2017-12-05,442
"a","mg",2017-12-06,108
"a","mg",2017-12-07,214
"a","mg",2017-12-08,208
"a","mg",2017-12-09,107
"a","mg",2017-12-10,63
"a","mg",2017-12-11,204
"a","mg",2017-12-12,356
"a","mg",2017-12-13,491
"a","mg",2017-12-14,391
"a","mg",2017-12-15,134
"a","mg",2017-12-16,52
"a","mg",2017-12-17,167
"a","mg",2017-12-18,432
"a","mg",2017-12-19,244
"a","mg",2017-12-20,249
"a","mg",2017-12-21,168
"a","mg",2017-12-22,143
"a","mg",2017-12-23,88
"a","mg",2017-12-24,129
"a","mg",2017-12-25,85
"a","mg",2017-12-26,367
"a","mg",2017-12-27,11
"a","mg",2017-12-28,83
"a","mg",2017-12-29,22
"a","mg",2017-12-30,21
"a","mg",2017-12-31,67
"a","mg",2018-01-01,413
"a","mg",2018-01-02,136
"a","mg",2018-01-03,362
"a","mg",2018-01-04,321
"a","mg",2018-01-05,198
"a","mg",2018-01-06,34
"a","mg",2018-01-07,248
"a","mg",2018-01-08,331
"a","mg",2018-01-09,243
"a","mg",2018-01-10,533
"a","mg",2018-01-11,183
"a","mg",2018-01-12,142
"a","mg",2018-01-13,176
"a","mg",2018-01-14,55
"a","mg",2018-01-15,16
"a","mg",2018-01-16,154
"a","mg",2018-01-17,40
"a","mg",2018-01-18,47
"a","mg",2018-01-19,250
"a","mg",2018-01-20,78
"a","mg",2018-01-21,207
"a","mg",2018-01-22,128
"a","mg",2018-01-23,94
"a","mg",2018-01-24,337
"a","mg",2018-01-25,33
"a","mg",2018-01-26,77
"a","mg",2018-01-27,290
"a","mg",2018-01-28,350
"a","mg",2018-01-29,83
"a","mg",2018-01-30,390
"a","mg",2018-01-31,269
"a","mg",2018-02-01,518
"a","mg",2018-02-02,82
"a","mg",2018-02-03,13
"a","mg",2018-02-04,146
"a","mg",2018-02-05,249
"a","mg",2018-02-06,52
"a","mg",2018-02-07,527
"a","mg",2018-02-08,206
"a","mg",2018-02-09,55
"a","mg",2018-02-10,193
"a","mg",2018-02-11,111
"a","mg",2018-02-12,56
"a","mg",2018-02-13,53
"a","mg",2018-02-14,164
"a","mg",2018-02-15,145
"a","mg",2018-02-16,82
"a","mg",2018-02-17,123
"a","mg",2018-02-18,54
"a","mg",2018-02-19,21
"a","mg",2018-02-20,209
"a","mg",2018-02-21,184
"a","mg",2018-02-22,154
"a","mg",2018-02-23,177
"a","mg",2018-02-24,40
"a","mg",2018-02-25,260
"a","mg",2018-02-26,114
"a","mg",2018-02-27,55
"a","mg",2018-02-28,50
"a","mg",2018-03-01,31
"a","mg",2018-03-02,12
"a","mg",2018-03-03,142
"a","mg",2018-03-04,40
"a","mg",2018-03-05,39
"a","mg",2018-03-06,50
"a","mg",2018-03-07,9
"a","mg",2018-03-08,135
"a","mg",2018-03-09,131
"a","mg",2018-03-10,120
"a","mg",2018-03-11,117
"a","mg",2018-03-12,22
"a","mg",2018-03-13,18
"a","mg",2018-03-14,23
"a","mg",2018-03-15,36
"a","mg",2018-03-16,51
"a","mg",2018-03-17,42
"a","mg",2018-03-18,73
"a","mg",2018-03-19,55
"a","mg",2018-03-20,93
"a","mg",2018-03-21,77
"a","mg",2018-03-22,211
"a","mg",2018-03-23,186
"a","mg",2018-03-24,82
"a","mg",2018-03-25,510
"a","mg",2018-03-26,206
"a","mg",2018-03-27,153
"a","mg",2018-03-28,91
"a","mg",2018-03-29,86
"a","mg",2018-03-30,119
"a","mg",2018-03-31,172
"a","mg",2018-04-01,5
"a","mg",2018-04-02,40
"a","mg",2018-04-03,194
"a","mg",2018-04-04,59
"a","mg",2018-04-05,52
"a","mg",2018-04-06,52
"a","mg",2018-04-07,16
"a","mg",2018-04-08,115
"a","mg",2018-04-09,96
"a","mg",2018-04-10,87
"a","mg",2018-04-11,98
"a","mg",2018-04-12,51
"a","mg",2018-04-13,26
"a","mg",2018-04-14,185
"a","mg",2018-04-15,128
"a","mg",2018-04-16,33
"a","mg",2018-04-17,79
"a","mg",2018-04-18,180
"a","mg",2018-04-19,100
"a","mg",2018-04-20,89
"a","mg",2018-04-21,190
"a","mg",2018-04-22,418
"a","mg",2018-04-23,109
"a","mg",2018-04-24,224
"a","mg",2018-04-25,116
"a","mg",2018-04-26,25
"a","mg",2018-04-27,189
"a","mg",2018-04-28,162
"a","mg",2018-04-29,10
"a","mg",2018-04-30,95
"a","mg",2018-05-01,77
"a","mg",2018-05-02,61
"a","mg",2018-05-03,22
"a","mg",2018-05-04,56
"a","mg",2018-05-05,106
"a","mg",2018-05-06,325
"a","mg",2018-05-07,164
"a","mg",2018-05-08,278
"a","mg",2018-05-09,98
"a","mg",2018-05-10,175
"a","mg",2018-05-11,119
"a","mg",2018-05-12,44
"a","mg",2018-05-13,83
"a","mg",2018-05-14,44
"a","mg",2018-05-15,12
"a","mg",2018-05-16,72
"a","mg",2018-05-17,222
"a","mg",2018-05-18,43
"a","mg",2018-05-19,196
"a","mg",2018-05-20,49
"a","mg",2018-05-21,205
"a","mg",2018-05-22,20
"a","mg",2018-05-23,54
"a","mg",2018-05-24,64
"a","mg",2018-05-25,253
"a","mg",2018-05-26,8
"a","mg",2018-05-27,86
"a","mg",2018-05-28,84
"a","mg",2018-05-29,126
"a","mg",2018-05-30,863
"a","mg",2018-05-31,1101
"a","mg",2018-06-01,116
"a","mg",2018-06-02,22
"a","mg",2018-06-03,63
"a","mg",2018-06-04,737
"a","mg",2018-06-05,124
"a","mg",2018-06-06,1209
"a","mg",2018-06-07,1086
"a","mg",2018-06-08,523
"a","mg",2018-06-09,750
"a","mg",2018-06-10,1059
"a","mg",2018-06-11,108
"a","mg",2018-06-12,215
"a","mg",2018-06-13,1052
"a","mg",2018-06-14,1686
"a","mg",2018-06-15,1064
"a","mg",2018-06-16,802
"a","mg",2018-06-17,580
"a","mg",2018-06-18,179
"a","mg",2018-06-19,232
"a","mg",2018-06-20,200
"a","mg",2018-06-21,489
"a","mg",2018-06-22,220
"a","mg",2018-06-23,58
"a","mg",2018-06-24,139
"a","mg",2018-06-25,25
"a","mg",2018-06-26,15
"a","mg",2018-06-27,72
"a","mg",2018-06-28,15
"a","mg",2018-06-29,12
"a","mg",2018-06-30,146
"a","mg",2018-07-01,8
"a","mg",2018-07-02,38
"a","mg",2018-07-03,11
"a","mg",2018-07-04,73
"a","mg",2018-07-05,151
"a","mg",2018-07-06,250
"a","mg",2018-07-07,288
"a","mg",2018-07-08,75
"a","mg",2018-07-09,119
"a","mg",2018-07-10,60
"a","mg",2018-07-11,421
"a","mg",2018-07-12,83
"a","mg",2018-07-13,788
"a","mg",2018-07-14,225
"a","mg",2018-07-15,36
"a","mg",2018-07-16,17
"a","mg",2018-07-17,18
"a","mg",2018-07-18,25
"a","mg",2018-07-19,17
"a","mg",2018-07-20,61
"a","mg",2018-07-21,16
"a","mg",2018-07-23,506
"a","mg",2018-07-24,132
"a","mg",2018-07-25,133
"a","mg",2018-07-26,225
"a","mg",2018-07-27,271
"a","mg",2018-07-28,98
"a","mg",2018-07-29,207
"a","mg",2018-07-30,246
"a","mg",2018-07-31,284
"a","mg",2018-08-01,3
"a","mg",2018-08-02,51
"a","mg",2018-08-03,162
"a","mg",2018-08-04,385
"a","mg",2018-08-05,1032
"a","mg",2018-08-06,600
