index,_pos
6715,"array([5.70329022, 5.68270247])"
6716,"array([5.71165478, 5.68592208])"
6717,"array([5.97957996, 4.28240121])"
6718,"array([5.7512931, 5.6604491])"
6719,"array([5.74422371, 5.64775329])"
6720,"array([5.96726191, 4.27099432])"
6721,"array([5.950144  , 4.26363461])"
6722,"array([6.45327934, 3.72211675])"
6723,"array([5.95834954, 4.24981914])"
6724,"array([5.91942803, 4.24782241])"
6725,"array([5.93327986, 4.23622144])"
6726,"array([6.32105837, 3.88975609])"
6727,"array([6.31531848, 3.87672683])"
6728,"array([5.89206737, 4.24934971])"
6729,"array([6.29766472, 3.82386591])"
6730,"array([6.29485475, 3.80138491])"
6731,"array([5.91964839, 4.23270585])"
6732,"array([6.28209243, 3.72182154])"
6733,"array([6.37500198, 5.23056423])"
6734,"array([6.26614724, 3.69580344])"
6735,"array([6.26247349, 3.68465355])"
6736,"array([6.26341265, 3.67453077])"
6737,"array([6.1595186 , 3.74713392])"
6738,"array([5.92622601, 4.95341986])"
6739,"array([6.14716737, 3.73305273])"
6740,"array([6.14448297, 3.72415429])"
6741,"array([6.26936941, 4.04199202])"
6742,"array([5.84453928, 4.21704319])"
6743,"array([6.2573497 , 3.77720333])"
6744,"array([6.19918588, 3.79349224])"
6745,"array([6.18883758, 3.80248993])"
6746,"array([6.18810318, 3.79371986])"
6747,"array([6.18900575, 3.78348601])"
6748,"array([6.50284163, 4.26001474])"
6749,"array([5.86162968, 4.20414142])"
6750,"array([7.08850927, 3.74984163])"
6751,"array([7.10124556, 3.77026844])"
6752,"array([6.55821942, 4.53098447])"
6753,"array([6.55749232, 4.42097   ])"
6754,"array([6.68602751, 4.43419591])"
6755,"array([6.68638163, 4.40997963])"
6756,"array([6.5476092, 4.4127573])"
6757,"array([6.54423926, 4.40281386])"
6758,"array([5.82483122, 4.20947617])"
6759,"array([6.71668763, 4.48041481])"
6760,"array([5.8445057, 4.1968913])"
6761,"array([7.16721955, 3.79313493])"
6762,"array([5.77768578, 4.19673152])"
6763,"array([7.11451022, 3.68037191])"
6764,"array([6.11681696, 4.37437768])"
6765,"array([7.10152846, 3.61759919])"
6766,"array([7.09682367, 3.5939846 ])"
6767,"array([7.09732461, 3.57516408])"
6768,"array([7.09362201, 3.55343221])"
6769,"array([7.08659392, 3.53021562])"
6770,"array([7.11830183, 3.63922713])"
6771,"array([7.11970029, 3.62834662])"
6772,"array([6.13457081, 4.34859748])"
6773,"array([7.11149694, 3.59321983])"
6774,"array([7.10278428, 3.58625269])"
6775,"array([7.12739346, 3.64177187])"
6776,"array([7.11394193, 3.57699375])"
6777,"array([7.10879719, 3.56037264])"
6778,"array([6.14727258, 4.33937908])"
6779,"array([7.13908015, 3.62466819])"
6780,"array([6.11123249, 4.34936033])"
6781,"array([7.12372206, 3.58022713])"
6782,"array([6.12722036, 4.33701433])"
6783,"array([6.20473143, 5.79061529])"
6784,"array([6.18291654, 5.79079219])"
6785,"array([6.09447843, 4.32811941])"
6786,"array([6.12273773, 5.77902387])"
6787,"array([6.11046056, 4.3159404 ])"
6788,"array([5.99176531, 5.75569269])"
6789,"array([6.01985041, 5.75488502])"
6790,"array([5.96005796, 5.74659943])"
6791,"array([5.96593806, 5.74851817])"
6792,"array([5.97831132, 5.74083672])"
6793,"array([5.94730447, 5.7348824 ])"
6794,"array([5.93527979, 5.72866095])"
6795,"array([5.96442885, 5.73298505])"
6796,"array([5.95011316, 5.72530902])"
6797,"array([5.91172827, 5.70129167])"
6798,"array([5.90385233, 5.68758432])"
6799,"array([5.65006651, 5.67852563])"
6800,"array([5.65667892, 5.71499515])"
6801,"array([6.12691478, 4.30338042])"
6802,"array([6.19652433, 5.79125627])"
6803,"array([7.18070255, 3.83437982])"
6804,"array([7.11544691, 3.54153618])"
6805,"array([6.07389744, 4.31403844])"
6806,"array([7.08121756, 3.50981683])"
6807,"array([5.81759722, 4.86984829])"
6808,"array([5.80754094, 4.88471889])"
6809,"array([5.8161801 , 4.90007776])"
6810,"array([5.8254279 , 4.88647512])"
6811,"array([6.48002734, 5.47728506])"
6812,"array([6.49556378, 5.46832334])"
6813,"array([6.78028091, 4.81441845])"
6814,"array([6.7747843 , 4.80752775])"
6815,"array([6.75281113, 4.81134179])"
6816,"array([6.77522788, 4.83632287])"
6817,"array([6.7594906 , 4.81812961])"
6818,"array([6.76428493, 4.82532925])"
6819,"array([6.62174473, 3.29406894])"
6820,"array([6.63104648, 3.28902404])"
6821,"array([6.00857138, 5.74569923])"
6822,"array([6.01497747, 5.74302543])"
6823,"array([6.02600477, 5.74857377])"
6824,"array([6.01706282, 5.74901183])"
6825,"array([6.00042673, 5.75423893])"
6826,"array([5.99857856, 5.75947924])"
6827,"array([6.0137846 , 5.76248391])"
6828,"array([6.00697055, 5.75800178])"
6829,"array([6.29107408, 5.77992076])"
6830,"array([6.08718579, 4.30111749])"
6831,"array([6.33206282, 5.7713065 ])"
6832,"array([6.31209279, 5.78123187])"
6833,"array([6.36275968, 5.75355613])"
6834,"array([6.06005892, 4.30571104])"
6835,"array([6.40395654, 5.72566772])"
6836,"array([6.43449414, 5.70130507])"
6837,"array([6.07315575, 4.29293422])"
6838,"array([6.48979985, 5.65842981])"
6839,"array([6.46479979, 5.67620629])"
6840,"array([6.50963744, 5.64241977])"
6841,"array([6.5241487 , 5.61433724])"
6842,"array([6.51887305, 5.594596  ])"
6843,"array([6.51211367, 5.58170089])"
6844,"array([6.51768108, 5.57863721])"
6845,"array([6.54178328, 5.61283219])"
6846,"array([6.08615678, 4.28151787])"
6847,"array([6.56259649, 5.59718826])"
6848,"array([6.54999322, 5.6093023 ])"
6849,"array([6.53533279, 5.62011516])"
6850,"array([6.52127624, 5.62524729])"
6851,"array([6.48381958, 5.6598575 ])"
6852,"array([6.50245794, 5.64250157])"
6853,"array([6.58572712, 5.57657089])"
6854,"array([6.34048881, 5.76333077])"
6855,"array([7.04021884, 4.16578606])"
6856,"array([7.0337512 , 4.15147162])"
6857,"array([7.03053799, 4.13618066])"
6858,"array([7.01852826, 4.12651564])"
6859,"array([7.05009223, 4.16318596])"
6860,"array([7.02279869, 4.13609323])"
6861,"array([7.04958499, 4.15709721])"
6862,"array([7.05529647, 4.1541681 ])"
6863,"array([7.04268276, 4.13667913])"
6864,"array([6.04727864, 4.29509305])"
6865,"array([6.06056632, 4.28236024])"
6866,"array([6.14460388, 4.9666773 ])"
6867,"array([6.15709923, 4.98030909])"
6868,"array([6.17462736, 4.96070691])"
6869,"array([6.16353132, 4.94621082])"
6870,"array([5.92241696, 4.92200207])"
6871,"array([6.62841963, 3.19311568])"
6872,"array([6.63663423, 3.20120723])"
6873,"array([6.63939782, 3.1934399 ])"
6874,"array([6.65803982, 3.20341088])"
6875,"array([6.70743852, 3.221568  ])"
6876,"array([5.93382801, 4.9089751 ])"
6877,"array([6.74659313, 3.22453242])"
6878,"array([6.47757632, 3.48215488])"
6879,"array([6.49020948, 3.47282314])"
6880,"array([6.03664402, 4.93933588])"
6881,"array([6.02538647, 4.26714406])"
6882,"array([6.03932591, 4.25586042])"
6883,"array([5.99646427, 4.26760897])"
6884,"array([6.0133292 , 4.25509498])"
6885,"array([6.02931265, 4.24187591])"
6886,"array([6.04596005, 4.22723553])"
6887,"array([5.98440746, 4.25626321])"
6888,"array([6.00163341, 4.2436151 ])"
6889,"array([6.01736135, 4.2302845 ])"
6890,"array([6.03212243, 4.21762392])"
6891,"array([5.97443865, 4.24196519])"
6892,"array([5.99246586, 4.23149012])"
6893,"array([6.00780597, 4.21680332])"
6894,"array([6.01255908, 4.19145569])"
6895,"array([5.94648167, 4.22250159])"
6896,"array([5.95962075, 4.21047339])"
6897,"array([6.38417082, 5.74014958])"
6898,"array([6.37979589, 5.74385321])"
6899,"array([6.28721801, 5.78874248])"
6900,"array([5.98880248, 4.18879067])"
6901,"array([6.51401304, 5.63319762])"
6902,"array([6.00544766, 4.17666073])"
6903,"array([5.94754687, 4.19955867])"
6904,"array([5.97578347, 4.1789032 ])"
6905,"array([5.99104179, 4.16965997])"
6906,"array([5.98191106, 4.15704228])"
6907,"array([6.24093302, 4.25710179])"
6908,"array([6.22720133, 4.24604892])"
6909,"array([5.94925747, 4.86638231])"
6910,"array([6.06055925, 4.8601753 ])"
6911,"array([5.95780606, 4.13552227])"
6912,"array([5.8989987, 4.178483 ])"
6913,"array([5.92864999, 4.15178744])"
6914,"array([5.93962132, 4.13614268])"
6915,"array([5.92429358, 4.12495799])"
6916,"array([5.86386362, 4.18473705])"
6917,"array([5.84252159, 4.17582821])"
6918,"array([5.87611634, 4.16913972])"
6919,"array([5.85933569, 4.16543422])"
6920,"array([7.02183193, 3.4424632 ])"
6921,"array([7.01687797, 3.42759727])"
6922,"array([7.02365853, 3.41465073])"
6923,"array([5.90739979, 4.11722822])"
6924,"array([7.01523192, 3.37446985])"
6925,"array([7.00912163, 3.33573568])"
6926,"array([5.91832103, 4.10811892])"
6927,"array([7.00361192, 3.30686853])"
6928,"array([5.90902187, 4.09710547])"
6929,"array([7.00185091, 3.26369747])"
6930,"array([7.02896775, 3.48484639])"
6931,"array([7.03420028, 3.47006562])"
6932,"array([5.90702537, 4.08077297])"
6933,"array([7.04084184, 3.44848066])"
6934,"array([7.03544258, 3.42933391])"
6935,"array([7.04390394, 3.42083082])"
6936,"array([7.03666261, 3.40344437])"
6937,"array([7.02815586, 3.39772351])"
6938,"array([7.03412467, 3.39433488])"
6939,"array([6.1804999 , 4.31527013])"
6940,"array([7.03254871, 3.38692563])"
6941,"array([7.02734541, 3.37148952])"
6942,"array([7.02024222, 3.35322502])"
6943,"array([6.18882603, 4.30105076])"
6944,"array([7.01947463, 3.33335819])"
6945,"array([7.01345263, 3.31874814])"
6946,"array([7.00722733, 3.30420082])"
6947,"array([7.00526113, 3.2865773 ])"
6948,"array([7.01285115, 3.27572236])"
6949,"array([6.16220256, 4.30878104])"
6950,"array([6.99370677, 3.28423841])"
6951,"array([7.01534027, 3.28552331])"
6952,"array([7.06912327, 3.4903523 ])"
6953,"array([6.14463387, 4.28951722])"
6954,"array([6.16453242, 4.27248297])"
6955,"array([7.06055016, 3.47164682])"
6956,"array([7.05801007, 3.45359644])"
6957,"array([7.05623074, 3.4337914 ])"
6958,"array([7.05904216, 3.41903919])"
6959,"array([7.05158366, 3.39867704])"
6960,"array([7.04062736, 3.37774609])"
6961,"array([7.0598752 , 3.40455057])"
6962,"array([7.05266913, 3.38893264])"
6963,"array([6.14029368, 4.26466134])"
6964,"array([7.07369528, 3.46283169])"
6965,"array([7.07666602, 3.43192407])"
6966,"array([6.13590926, 4.24591281])"
6967,"array([6.15002449, 4.23418676])"
6968,"array([7.03965073, 3.34688418])"
6969,"array([7.05058529, 3.33822898])"
6970,"array([7.04954265, 3.32456462])"
6971,"array([7.04206314, 3.31002844])"
6972,"array([6.12798009, 4.22872621])"
6973,"array([7.05944049, 3.32014695])"
6974,"array([7.09746745, 3.49965078])"
6975,"array([7.09772582, 3.48350677])"
6976,"array([7.09194027, 3.41897151])"
6977,"array([6.14309623, 4.21672318])"
6978,"array([7.08049295, 3.37436965])"
6979,"array([7.07294821, 3.35878607])"
6980,"array([7.07995653, 3.36093766])"
6981,"array([7.07597529, 3.33717457])"
6982,"array([6.06526343, 4.84251002])"
6983,"array([7.09907617, 3.44234486])"
6984,"array([7.10747947, 3.49151237])"
6985,"array([6.10216274, 4.20194371])"
6986,"array([7.11243822, 3.51017064])"
6987,"array([7.10949423, 3.48545062])"
6988,"array([7.1051407 , 3.46360102])"
6989,"array([6.97175111, 3.29569576])"
6990,"array([6.96908426, 3.28144205])"
6991,"array([6.94558586, 3.28514249])"
6992,"array([6.94416164, 3.27190966])"
6993,"array([7.0108894 , 3.26239566])"
6994,"array([7.03101958, 3.29707463])"
6995,"array([6.08447754, 4.19294816])"
6996,"array([7.06921878, 3.32751266])"
6997,"array([7.00377455, 3.2358102 ])"
6998,"array([6.10323494, 4.17706938])"
6999,"array([6.99872853, 3.25189042])"
7000,"array([6.94487659, 3.27881147])"
7001,"array([6.06847596, 4.18379849])"
7002,"array([5.92482742, 4.79642293])"
7003,"array([6.05741325, 4.17624769])"
7004,"array([6.0914942 , 4.15900945])"
7005,"array([6.05097232, 4.16261535])"
7006,"array([6.04238035, 4.14927866])"
7007,"array([6.0593262 , 4.14095113])"
7008,"array([6.07395687, 4.13060138])"
7009,"array([6.08593949, 4.11951489])"
7010,"array([6.03812569, 4.1325947 ])"
7011,"array([6.05531223, 4.12865503])"
7012,"array([6.71267911, 4.49524485])"
7013,"array([6.06916941, 4.11669474])"
7014,"array([6.07517577, 4.10064495])"
7015,"array([6.02731125, 4.12005101])"
7016,"array([6.04203947, 4.11792116])"
7017,"array([5.99973726, 4.12636667])"
7018,"array([5.98670528, 4.97694839])"
7019,"array([6.01728326, 4.08153532])"
7020,"array([6.02102666, 4.05830621])"
7021,"array([6.00784287, 4.04315369])"
7022,"array([6.02250778, 4.02852198])"
7023,"array([5.99493936, 4.02882036])"
7024,"array([5.99457378, 4.01617831])"
7025,"array([6.59814852, 5.569286  ])"
7026,"array([6.60873115, 5.55967822])"
7027,"array([6.60434412, 5.55588719])"
7028,"array([6.00673956, 4.01600706])"
7029,"array([6.02237976, 4.01323001])"
7030,"array([7.01298192, 3.24969326])"
7031,"array([6.0004534 , 3.99219666])"
7032,"array([7.0207296 , 3.27047264])"
7033,"array([7.02074696, 3.26015529])"
7034,"array([6.2068162 , 4.29728358])"
7035,"array([6.22430313, 4.28823622])"
7036,"array([6.19469485, 4.28299221])"
7037,"array([7.0409144 , 3.29790003])"
7038,"array([7.03518706, 3.28715738])"
7039,"array([6.18183072, 4.25529051])"
7040,"array([6.20021225, 4.24158408])"
7041,"array([6.17228479, 4.23819406])"
7042,"array([6.16337995, 4.22124449])"
7043,"array([6.17153152, 4.20708712])"
7044,"array([6.1736145 , 4.16582006])"
7045,"array([6.13414172, 4.17906799])"
7046,"array([6.14955161, 4.1677509 ])"
7047,"array([6.12280578, 4.16575911])"
7048,"array([6.69108241, 4.55008876])"
7049,"array([6.69270079, 4.53081967])"
7050,"array([6.69328682, 4.50791   ])"
7051,"array([6.15127694, 4.13729614])"
7052,"array([7.02676475, 3.26763366])"
7053,"array([6.7067514 , 4.50847995])"
7054,"array([6.10618254, 4.14426258])"
7055,"array([6.11923816, 4.13345693])"
7056,"array([6.66967122, 3.12939115])"
7057,"array([6.6585877 , 3.10285302])"
7058,"array([6.13589462, 4.12359393])"
7059,"array([6.10084546, 4.10426501])"
7060,"array([6.10348099, 5.77017875])"
7061,"array([7.20721264, 4.58724591])"
7062,"array([7.1989519 , 4.59938332])"
7063,"array([7.21035051, 4.56418003])"
7064,"array([7.20771825, 4.55666518])"
7065,"array([7.21386951, 4.5313127 ])"
7066,"array([6.11809686, 4.08954871])"
7067,"array([6.65922175, 4.36892593])"
7068,"array([6.26334073, 5.78657326])"
7069,"array([7.34778537, 4.05964639])"
7070,"array([7.06248474, 3.34395244])"
7071,"array([6.08755837, 4.09120968])"
7072,"array([6.08093292, 4.07525164])"
7073,"array([7.06707301, 3.43909581])"
7074,"array([6.71392898, 4.3215178 ])"
7075,"array([6.7533824 , 4.32667208])"
7076,"array([6.73403033, 4.31565688])"
7077,"array([6.27829003, 4.58134796])"
7078,"array([6.42657082, 4.45257151])"
7079,"array([6.38718273, 4.52648647])"
7080,"array([6.38350256, 4.51183644])"
7081,"array([6.36265454, 4.51364698])"
7082,"array([6.26854071, 4.52496994])"
7083,"array([6.48818584, 5.16238815])"
7084,"array([6.48431351, 5.17025345])"
7085,"array([6.47872267, 5.17778219])"
7086,"array([6.47444866, 5.18832722])"
7087,"array([6.46828641, 5.19938495])"
7088,"array([6.46106447, 5.20977629])"
7089,"array([6.45304584, 5.2183214 ])"
7090,"array([6.46024425, 5.15510919])"
7091,"array([6.43728111, 5.15961591])"
7092,"array([6.43033051, 5.16491335])"
7093,"array([6.41489199, 5.16621824])"
7094,"array([6.40029871, 5.16639986])"
7095,"array([6.38880324, 5.16414315])"
7096,"array([6.37617893, 5.16748053])"
7097,"array([6.36590456, 5.17113632])"
7098,"array([6.41269044, 5.17532471])"
7099,"array([6.41459265, 5.18331482])"
7100,"array([6.40558912, 5.17796281])"
7101,"array([6.41432385, 5.19023474])"
7102,"array([6.39494923, 5.17489572])"
7103,"array([6.40002636, 5.18404685])"
7104,"array([6.3853059 , 5.17366549])"
7105,"array([6.38755616, 5.18064698])"
7106,"array([6.19294169, 4.90703372])"
7107,"array([6.20024838, 4.89106031])"
7108,"array([6.17283145, 4.89131584])"
7109,"array([6.18433548, 4.87906549])"
7110,"array([6.42563968, 5.12775537])"
7111,"array([6.09730201, 4.0703616 ])"
7112,"array([6.40515428, 5.1518475 ])"
7113,"array([6.40249422, 5.14248386])"
7114,"array([6.39392595, 5.13178662])"
7115,"array([6.36460217, 5.1624004 ])"
7116,"array([6.36146878, 5.15479956])"
7117,"array([6.35126738, 5.16721193])"
7118,"array([5.98464759, 4.14127017])"
7119,"array([6.73141505, 4.88666504])"
7120,"array([6.73967154, 4.85737564])"
7121,"array([6.48778047, 5.22384297])"
7122,"array([6.72513431, 5.07970975])"
7123,"array([6.47684   , 5.12236431])"
7124,"array([6.4727609 , 5.11251547])"
7125,"array([6.46413211, 5.11560218])"
7126,"array([6.46496316, 5.18624936])"
7127,"array([6.46377788, 5.17719105])"
7128,"array([6.91315449, 4.78871115])"
7129,"array([6.93166963, 4.7699508 ])"
7130,"array([6.01506335, 3.95238492])"
7131,"array([6.06774577, 4.03635208])"
7132,"array([6.46860012, 5.23765341])"
7133,"array([6.4146382 , 5.15703376])"
7134,"array([6.45027617, 5.16659156])"
7135,"array([6.37611542, 5.17723935])"
7136,"array([6.44236617, 5.1748789 ])"
7137,"array([5.76679539, 4.25341291])"
7138,"array([6.54279913, 5.23316876])"
7139,"array([6.53440391, 5.21679325])"
7140,"array([6.53242213, 5.2215434 ])"
7141,"array([6.51149263, 5.23426891])"
7142,"array([6.52261715, 5.22567101])"
7143,"array([6.52377614, 5.20123181])"
7144,"array([6.51466606, 5.20529121])"
7145,"array([6.89926576, 4.81809598])"
7146,"array([6.91056234, 4.8100528 ])"
7147,"array([6.91962681, 4.81950964])"
7148,"array([5.57408105, 5.61048475])"
7149,"array([5.56756873, 5.60204267])"
7150,"array([5.56661605, 5.61396218])"
7151,"array([5.55699792, 5.61634502])"
7152,"array([5.55178452, 5.60755939])"
7153,"array([5.54573054, 5.58672117])"
7154,"array([5.54482767, 5.57525185])"
7155,"array([5.54508675, 5.5623729 ])"
7156,"array([5.54796612, 5.61954918])"
7157,"array([5.53952372, 5.62099172])"
7158,"array([5.53561087, 5.62697306])"
7159,"array([5.53683249, 5.635973  ])"
7160,"array([5.52902008, 5.62823141])"
7161,"array([5.54785543, 5.59761737])"
7162,"array([5.53539779, 5.61419075])"
7163,"array([5.52404254, 5.61920902])"
7164,"array([5.53138332, 5.60667404])"
7165,"array([5.52543102, 5.60194123])"
7166,"array([6.06715224, 4.00529909])"
7167,"array([5.51905528, 5.60115755])"
7168,"array([5.51383023, 5.56982037])"
7169,"array([5.55397486, 5.50417093])"
7170,"array([5.51568277, 5.50555515])"
7171,"array([5.52201946, 5.49797037])"
7172,"array([5.53722545, 5.48018688])"
7173,"array([5.54587406, 5.47538763])"
7174,"array([5.56822377, 5.46066814])"
7175,"array([5.58104829, 5.43902345])"
7176,"array([5.56404456, 5.44118984])"
7177,"array([5.55968479, 5.46671978])"
7178,"array([5.57651707, 5.45371729])"
7179,"array([5.57764007, 5.4661388 ])"
7180,"array([5.57818852, 5.47821799])"
7181,"array([5.59380205, 5.48000248])"
7182,"array([5.46004499, 5.46944401])"
