"date","suma_kumulacyjna","typ","app","person"
2019-10-15,63626,"wszystkie","mg","z"
2019-10-16,63672,"wszystkie","mg","z"
2019-10-17,63688,"wszystkie","mg","z"
2019-10-18,63777,"wszystkie","mg","z"
2019-10-19,63796,"wszystkie","mg","z"
2019-10-20,63810,"wszystkie","mg","z"
2019-10-21,63812,"wszystkie","mg","z"
2019-10-22,63815,"wszystkie","mg","z"
2019-10-23,63818,"wszystkie","mg","z"
2019-10-24,63838,"wszystkie","mg","z"
2019-10-25,63898,"wszystkie","mg","z"
2019-10-26,63916,"wszystkie","mg","z"
2019-10-27,63928,"wszystkie","mg","z"
2019-10-30,63948,"wszystkie","mg","z"
2019-10-31,63980,"wszystkie","mg","z"
2019-11-02,63988,"wszystkie","mg","z"
2019-11-03,64020,"wszystkie","mg","z"
2019-11-05,64032,"wszystkie","mg","z"
2019-11-06,64036,"wszystkie","mg","z"
2019-11-09,64038,"wszystkie","mg","z"
2019-11-13,64042,"wszystkie","mg","z"
2019-11-15,64075,"wszystkie","mg","z"
2019-11-16,64086,"wszystkie","mg","z"
2019-11-19,64089,"wszystkie","mg","z"
2019-11-20,64099,"wszystkie","mg","z"
2019-11-21,64100,"wszystkie","mg","z"
2019-11-22,64124,"wszystkie","mg","z"
2019-11-23,64125,"wszystkie","mg","z"
2019-11-24,64140,"wszystkie","mg","z"
2019-11-26,64519,"wszystkie","mg","z"
2019-11-27,64608,"wszystkie","mg","z"
2019-11-28,64609,"wszystkie","mg","z"
2019-11-29,64626,"wszystkie","mg","z"
2019-11-30,64632,"wszystkie","mg","z"
2019-12-01,64640,"wszystkie","mg","z"
2019-12-02,64649,"wszystkie","mg","z"
2019-12-03,64656,"wszystkie","mg","z"
2019-12-04,64662,"wszystkie","mg","z"
2019-12-06,64671,"wszystkie","mg","z"
2019-12-07,64692,"wszystkie","mg","z"
2019-12-08,64702,"wszystkie","mg","z"
2019-12-09,64704,"wszystkie","mg","z"
2019-12-11,64731,"wszystkie","mg","z"
2019-12-12,64736,"wszystkie","mg","z"
2019-12-13,64743,"wszystkie","mg","z"
2019-12-15,64749,"wszystkie","mg","z"
2019-12-17,64752,"wszystkie","mg","z"
2019-12-18,64758,"wszystkie","mg","z"
2019-12-20,64767,"wszystkie","mg","z"
2019-12-22,64788,"wszystkie","mg","z"
2019-12-23,64861,"wszystkie","mg","z"
2019-12-24,64872,"wszystkie","mg","z"
2019-12-25,64928,"wszystkie","mg","z"
2019-12-26,64949,"wszystkie","mg","z"
2019-12-27,64996,"wszystkie","mg","z"
2019-12-28,64997,"wszystkie","mg","z"
2019-12-30,65243,"wszystkie","mg","z"
2019-12-31,65457,"wszystkie","mg","z"
2020-01-01,65470,"wszystkie","mg","z"
2020-01-02,65484,"wszystkie","mg","z"
2020-01-03,65498,"wszystkie","mg","z"
2020-01-05,65511,"wszystkie","mg","z"
2020-01-06,65551,"wszystkie","mg","z"
2020-01-08,65556,"wszystkie","mg","z"
2020-01-09,65559,"wszystkie","mg","z"
2020-01-10,65570,"wszystkie","mg","z"
2020-01-13,65579,"wszystkie","mg","z"
2020-01-15,65582,"wszystkie","mg","z"
2020-01-16,65615,"wszystkie","mg","z"
2020-01-17,65621,"wszystkie","mg","z"
2020-01-18,65628,"wszystkie","mg","z"
2020-01-19,65631,"wszystkie","mg","z"
2020-01-21,65666,"wszystkie","mg","z"
2020-01-24,65687,"wszystkie","mg","z"
2020-01-25,65688,"wszystkie","mg","z"
2020-01-26,65712,"wszystkie","mg","z"
2020-01-28,65733,"wszystkie","mg","z"
2020-01-29,65734,"wszystkie","mg","z"
2020-02-02,65756,"wszystkie","mg","z"
2020-02-05,65775,"wszystkie","mg","z"
2020-02-06,65786,"wszystkie","mg","z"
2020-02-07,65787,"wszystkie","mg","z"
2020-02-09,65801,"wszystkie","mg","z"
2020-02-10,65832,"wszystkie","mg","z"
2020-02-11,65837,"wszystkie","mg","z"
2020-02-13,65841,"wszystkie","mg","z"
2020-02-14,65851,"wszystkie","mg","z"
2020-02-15,65853,"wszystkie","mg","z"
2020-02-18,65863,"wszystkie","mg","z"
2020-02-19,65868,"wszystkie","mg","z"
2020-02-20,65884,"wszystkie","mg","z"
2020-02-21,65910,"wszystkie","mg","z"
2020-02-22,65916,"wszystkie","mg","z"
2020-02-23,65920,"wszystkie","mg","z"
2020-02-24,65922,"wszystkie","mg","z"
2020-02-25,65925,"wszystkie","mg","z"
2020-02-26,65926,"wszystkie","mg","z"
2020-03-02,65936,"wszystkie","mg","z"
2020-03-03,65937,"wszystkie","mg","z"
2020-03-04,65938,"wszystkie","mg","z"
2020-03-05,65939,"wszystkie","mg","z"
2020-03-06,65958,"wszystkie","mg","z"
2020-03-08,65963,"wszystkie","mg","z"
2020-03-09,65976,"wszystkie","mg","z"
2020-03-10,65979,"wszystkie","mg","z"
2020-03-11,66006,"wszystkie","mg","z"
2020-03-12,66012,"wszystkie","mg","z"
2020-03-13,66019,"wszystkie","mg","z"
2020-03-14,66021,"wszystkie","mg","z"
2020-03-15,66026,"wszystkie","mg","z"
2020-03-16,66028,"wszystkie","mg","z"
2020-03-18,66029,"wszystkie","mg","z"
2020-03-19,66032,"wszystkie","mg","z"
2020-03-20,66033,"wszystkie","mg","z"
2020-03-21,66034,"wszystkie","mg","z"
2020-03-22,66039,"wszystkie","mg","z"
2020-03-24,66041,"wszystkie","mg","z"
2020-03-26,66042,"wszystkie","mg","z"
2020-03-28,66044,"wszystkie","mg","z"
2020-03-29,66045,"wszystkie","mg","z"
2020-04-02,66047,"wszystkie","mg","z"
2020-04-03,66048,"wszystkie","mg","z"
2020-04-04,66052,"wszystkie","mg","z"
2020-04-07,66053,"wszystkie","mg","z"
2020-04-08,66054,"wszystkie","mg","z"
2020-04-09,66055,"wszystkie","mg","z"
2020-04-11,66056,"wszystkie","mg","z"
2020-04-12,66067,"wszystkie","mg","z"
2020-04-16,66102,"wszystkie","mg","z"
2020-04-19,66122,"wszystkie","mg","z"
2020-04-21,66125,"wszystkie","mg","z"
2020-04-22,66126,"wszystkie","mg","z"
2020-04-26,66144,"wszystkie","mg","z"
2020-04-27,66145,"wszystkie","mg","z"
2020-04-28,66146,"wszystkie","mg","z"
2020-05-06,66148,"wszystkie","mg","z"
2020-05-11,66150,"wszystkie","mg","z"
2020-05-15,66155,"wszystkie","mg","z"
2020-05-16,66157,"wszystkie","mg","z"
2020-05-17,66159,"wszystkie","mg","z"
2020-05-20,66160,"wszystkie","mg","z"
2020-05-21,66161,"wszystkie","mg","z"
2020-05-22,66166,"wszystkie","mg","z"
2020-05-23,66169,"wszystkie","mg","z"
2020-05-24,66173,"wszystkie","mg","z"
2020-05-26,66175,"wszystkie","mg","z"
2020-05-27,66176,"wszystkie","mg","z"
2020-05-28,66177,"wszystkie","mg","z"
2020-05-30,66183,"wszystkie","mg","z"
2020-05-31,66184,"wszystkie","mg","z"
2020-06-01,66186,"wszystkie","mg","z"
2020-06-03,66194,"wszystkie","mg","z"
2020-06-04,66196,"wszystkie","mg","z"
2020-06-05,66198,"wszystkie","mg","z"
2020-06-13,66201,"wszystkie","mg","z"
2020-06-14,66208,"wszystkie","mg","z"
2020-06-15,66216,"wszystkie","mg","z"
2020-06-16,66217,"wszystkie","mg","z"
2020-06-17,66221,"wszystkie","mg","z"
2020-06-21,66261,"wszystkie","mg","z"
2020-06-22,66262,"wszystkie","mg","z"
2020-06-25,66291,"wszystkie","mg","z"
2020-06-26,66321,"wszystkie","mg","z"
2020-06-27,66322,"wszystkie","mg","z"
2020-06-28,66375,"wszystkie","mg","z"
2020-07-03,66383,"wszystkie","mg","z"
2020-07-09,66388,"wszystkie","mg","z"
2020-07-12,66389,"wszystkie","mg","z"
2020-07-14,66391,"wszystkie","mg","z"
2020-07-15,66403,"wszystkie","mg","z"
2020-07-16,66411,"wszystkie","mg","z"
2020-07-17,66422,"wszystkie","mg","z"
2020-07-19,66430,"wszystkie","mg","z"
2020-07-21,66437,"wszystkie","mg","z"
2020-07-22,66449,"wszystkie","mg","z"
2020-07-23,66519,"wszystkie","mg","z"
2020-07-24,66539,"wszystkie","mg","z"
2020-07-25,66569,"wszystkie","mg","z"
2020-07-26,66647,"wszystkie","mg","z"
2020-07-27,66759,"wszystkie","mg","z"
2020-07-28,66769,"wszystkie","mg","z"
2020-07-29,66772,"wszystkie","mg","z"
2020-07-31,66779,"wszystkie","mg","z"
2020-08-02,66781,"wszystkie","mg","z"
2020-08-03,66794,"wszystkie","mg","z"
2020-08-14,66796,"wszystkie","mg","z"
2020-08-22,66813,"wszystkie","mg","z"
2020-08-23,66814,"wszystkie","mg","z"
2020-08-26,67216,"wszystkie","mg","z"
2020-08-29,67217,"wszystkie","mg","z"
2020-09-01,67218,"wszystkie","mg","z"
2020-09-02,67243,"wszystkie","mg","z"
2020-09-03,67267,"wszystkie","mg","z"
2020-09-05,67268,"wszystkie","mg","z"
2020-09-07,67289,"wszystkie","mg","z"
2020-09-08,67336,"wszystkie","mg","z"
2020-09-09,67341,"wszystkie","mg","z"
2020-09-10,67380,"wszystkie","mg","z"
2020-09-11,67410,"wszystkie","mg","z"
2020-09-12,67420,"wszystkie","mg","z"
2020-09-13,67430,"wszystkie","mg","z"
2020-09-14,67435,"wszystkie","mg","z"
2020-09-16,67438,"wszystkie","mg","z"
2020-09-17,67440,"wszystkie","mg","z"
2020-09-18,67441,"wszystkie","mg","z"
2020-09-19,67443,"wszystkie","mg","z"
2020-09-23,67463,"wszystkie","mg","z"
2020-09-24,67464,"wszystkie","mg","z"
2020-09-25,67470,"wszystkie","mg","z"
2020-09-28,67474,"wszystkie","mg","z"
2020-09-29,67478,"wszystkie","mg","z"
2020-09-30,67482,"wszystkie","mg","z"
2020-10-01,67483,"wszystkie","mg","z"
2020-10-04,67555,"wszystkie","mg","z"
2020-10-05,67556,"wszystkie","mg","z"
2020-10-07,67560,"wszystkie","mg","z"
2020-10-08,67563,"wszystkie","mg","z"
2020-10-10,67565,"wszystkie","mg","z"
2020-10-11,67566,"wszystkie","mg","z"
2020-10-12,67582,"wszystkie","mg","z"
2020-10-13,67585,"wszystkie","mg","z"
2020-10-14,67592,"wszystkie","mg","z"
2020-10-17,67593,"wszystkie","mg","z"
2020-10-18,67594,"wszystkie","mg","z"
2020-10-20,67595,"wszystkie","mg","z"
2020-10-22,67610,"wszystkie","mg","z"
2020-10-24,67617,"wszystkie","mg","z"
2020-10-25,67639,"wszystkie","mg","z"
2020-10-27,67644,"wszystkie","mg","z"
2020-10-28,67669,"wszystkie","mg","z"
2020-10-29,67707,"wszystkie","mg","z"
2020-10-31,67715,"wszystkie","mg","z"
2020-11-01,67721,"wszystkie","mg","z"
2020-11-02,67740,"wszystkie","mg","z"
2020-11-04,67741,"wszystkie","mg","z"
2020-11-05,67749,"wszystkie","mg","z"
2020-11-08,67751,"wszystkie","mg","z"
2020-11-10,67756,"wszystkie","mg","z"
2020-11-12,67773,"wszystkie","mg","z"
2020-11-13,67774,"wszystkie","mg","z"
2020-11-14,67775,"wszystkie","mg","z"
2020-11-15,67789,"wszystkie","mg","z"
2020-11-19,67826,"wszystkie","mg","z"
2020-11-21,67829,"wszystkie","mg","z"
2020-11-23,67832,"wszystkie","mg","z"
2020-11-24,67836,"wszystkie","mg","z"
2020-11-26,67866,"wszystkie","mg","z"
2020-11-29,67882,"wszystkie","mg","z"
2020-11-30,67888,"wszystkie","mg","z"
2020-12-02,67904,"wszystkie","mg","z"
2020-12-04,67906,"wszystkie","mg","z"
2020-12-06,67908,"wszystkie","mg","z"
2020-12-09,67913,"wszystkie","mg","z"
2020-12-10,67931,"wszystkie","mg","z"
2020-12-11,67954,"wszystkie","mg","z"
2020-12-12,67964,"wszystkie","mg","z"
2020-12-13,67969,"wszystkie","mg","z"
2020-12-14,68002,"wszystkie","mg","z"
2020-12-15,68003,"wszystkie","mg","z"
2020-12-16,68010,"wszystkie","mg","z"
2020-12-17,68011,"wszystkie","mg","z"
2020-12-19,68020,"wszystkie","mg","z"
2020-12-20,68035,"wszystkie","mg","z"
2020-12-21,68037,"wszystkie","mg","z"
2020-12-22,68040,"wszystkie","mg","z"
2020-12-23,68041,"wszystkie","mg","z"
2020-12-24,68049,"wszystkie","mg","z"
2020-12-25,68068,"wszystkie","mg","z"
2021-01-03,68087,"wszystkie","mg","z"
2021-01-04,68120,"wszystkie","mg","z"
2021-01-05,68125,"wszystkie","mg","z"
2021-01-06,68160,"wszystkie","mg","z"
2021-01-07,68168,"wszystkie","mg","z"
2021-01-08,68169,"wszystkie","mg","z"
2021-01-10,68178,"wszystkie","mg","z"
2021-01-13,68179,"wszystkie","mg","z"
2021-01-14,68194,"wszystkie","mg","z"
2021-01-18,68195,"wszystkie","mg","z"
2021-01-20,68196,"wszystkie","mg","z"
2021-01-21,68208,"wszystkie","mg","z"
2021-01-22,68209,"wszystkie","mg","z"
2021-01-24,68212,"wszystkie","mg","z"
2021-01-26,68220,"wszystkie","mg","z"
2021-01-27,68221,"wszystkie","mg","z"
2021-01-28,68223,"wszystkie","mg","z"
2021-02-01,68224,"wszystkie","mg","z"
2021-02-03,68227,"wszystkie","mg","z"
2021-02-04,68290,"wszystkie","mg","z"
2021-02-05,68295,"wszystkie","mg","z"
2021-02-06,68296,"wszystkie","mg","z"
2021-02-08,68299,"wszystkie","mg","z"
2021-02-09,68323,"wszystkie","mg","z"
2021-02-11,68330,"wszystkie","mg","z"
2021-02-12,68333,"wszystkie","mg","z"
2021-02-13,68373,"wszystkie","mg","z"
2021-02-14,68406,"wszystkie","mg","z"
2021-02-17,68468,"wszystkie","mg","z"
2021-02-18,68481,"wszystkie","mg","z"
2021-02-21,68510,"wszystkie","mg","z"
2021-02-22,68511,"wszystkie","mg","z"
2021-02-23,68539,"wszystkie","mg","z"
2021-02-24,68542,"wszystkie","mg","z"
2021-02-25,68557,"wszystkie","mg","z"
2021-02-26,68558,"wszystkie","mg","z"
2021-02-28,68605,"wszystkie","mg","z"
2021-03-01,68613,"wszystkie","mg","z"
2021-03-04,68617,"wszystkie","mg","z"
2021-03-07,68618,"wszystkie","mg","z"
2021-03-08,68619,"wszystkie","mg","z"
2021-03-09,68623,"wszystkie","mg","z"
2021-03-10,68632,"wszystkie","mg","z"
2021-03-11,68635,"wszystkie","mg","z"
2021-03-12,68647,"wszystkie","mg","z"
2021-03-16,68651,"wszystkie","mg","z"
2021-03-17,68653,"wszystkie","mg","z"
2021-03-19,68655,"wszystkie","mg","z"
2021-03-21,68661,"wszystkie","mg","z"
2021-03-23,68663,"wszystkie","mg","z"
2021-03-24,68681,"wszystkie","mg","z"
2021-03-25,68684,"wszystkie","mg","z"
2021-03-28,68691,"wszystkie","mg","z"
2021-03-30,68694,"wszystkie","mg","z"
2021-04-02,68698,"wszystkie","mg","z"
2021-04-03,68710,"wszystkie","mg","z"
2021-04-04,68713,"wszystkie","mg","z"
2021-04-05,68716,"wszystkie","mg","z"
2021-04-06,68722,"wszystkie","mg","z"
2021-04-07,68737,"wszystkie","mg","z"
2021-04-08,68738,"wszystkie","mg","z"
2021-04-11,68743,"wszystkie","mg","z"
2021-04-12,68757,"wszystkie","mg","z"
2021-04-15,68769,"wszystkie","mg","z"
2021-04-16,68774,"wszystkie","mg","z"
2021-04-18,68791,"wszystkie","mg","z"
2021-04-24,68797,"wszystkie","mg","z"
2021-04-25,68814,"wszystkie","mg","z"
2021-05-02,68851,"wszystkie","mg","z"
2021-05-03,68855,"wszystkie","mg","z"
2021-05-05,68859,"wszystkie","mg","z"
2021-05-06,68865,"wszystkie","mg","z"
2021-05-07,68876,"wszystkie","mg","z"
2021-05-08,68881,"wszystkie","mg","z"
2021-05-09,68907,"wszystkie","mg","z"
2021-05-11,68909,"wszystkie","mg","z"
2021-05-13,68910,"wszystkie","mg","z"
2021-05-14,68914,"wszystkie","mg","z"
2021-05-15,68925,"wszystkie","mg","z"
2021-05-16,68928,"wszystkie","mg","z"
2021-05-23,68945,"wszystkie","mg","z"
2021-05-24,68954,"wszystkie","mg","z"
2021-05-26,68956,"wszystkie","mg","z"
2021-05-28,68957,"wszystkie","mg","z"
2021-05-30,68963,"wszystkie","mg","z"
2021-05-31,68971,"wszystkie","mg","z"
2021-06-01,68976,"wszystkie","mg","z"
2021-06-02,68987,"wszystkie","mg","z"
2021-06-04,68990,"wszystkie","mg","z"
2021-06-05,68993,"wszystkie","mg","z"
2021-06-06,69004,"wszystkie","mg","z"
2021-06-07,69010,"wszystkie","mg","z"
2021-06-14,69011,"wszystkie","mg","z"
2021-06-16,69015,"wszystkie","mg","z"
2021-06-17,69029,"wszystkie","mg","z"
2021-06-18,69035,"wszystkie","mg","z"
2021-06-19,69036,"wszystkie","mg","z"
2021-06-22,69044,"wszystkie","mg","z"
2021-06-23,69052,"wszystkie","mg","z"
2021-06-24,69054,"wszystkie","mg","z"
2021-06-25,69066,"wszystkie","mg","z"
2021-06-26,69073,"wszystkie","mg","z"
2021-06-27,69084,"wszystkie","mg","z"
2021-06-28,69113,"wszystkie","mg","z"
2021-07-01,69119,"wszystkie","mg","z"
2021-07-02,69131,"wszystkie","mg","z"
2021-07-03,69133,"wszystkie","mg","z"
2021-07-04,69136,"wszystkie","mg","z"
2021-07-08,69139,"wszystkie","mg","z"
2021-07-12,69140,"wszystkie","mg","z"
2021-07-14,69141,"wszystkie","mg","z"
2021-07-17,69170,"wszystkie","mg","z"
2021-07-18,69172,"wszystkie","mg","z"
2021-07-19,69185,"wszystkie","mg","z"
2021-07-20,69190,"wszystkie","mg","z"
2021-07-21,69192,"wszystkie","mg","z"
2021-07-22,69197,"wszystkie","mg","z"
2021-07-24,69202,"wszystkie","mg","z"
2021-07-26,69212,"wszystkie","mg","z"
2021-07-27,69230,"wszystkie","mg","z"
2021-07-28,69232,"wszystkie","mg","z"
2021-07-29,69246,"wszystkie","mg","z"
2021-08-02,69284,"wszystkie","mg","z"
2021-08-03,69285,"wszystkie","mg","z"
2021-08-04,69290,"wszystkie","mg","z"
2021-08-05,69304,"wszystkie","mg","z"
2021-08-06,69308,"wszystkie","mg","z"
2021-08-07,69309,"wszystkie","mg","z"
2021-08-09,69313,"wszystkie","mg","z"
2021-08-10,69417,"wszystkie","mg","z"
2021-08-11,69418,"wszystkie","mg","z"
2021-08-12,69440,"wszystkie","mg","z"
2021-08-13,69454,"wszystkie","mg","z"
2021-08-14,69461,"wszystkie","mg","z"
2021-08-15,69489,"wszystkie","mg","z"
2021-08-16,69517,"wszystkie","mg","z"
2021-08-17,69530,"wszystkie","mg","z"
2021-08-19,69531,"wszystkie","mg","z"
2021-08-20,69532,"wszystkie","mg","z"
2021-08-22,69556,"wszystkie","mg","z"
2021-08-23,69558,"wszystkie","mg","z"
2021-08-24,69570,"wszystkie","mg","z"
2021-08-25,69617,"wszystkie","mg","z"
2021-08-26,69685,"wszystkie","mg","z"
2021-08-27,69709,"wszystkie","mg","z"
2021-08-28,69770,"wszystkie","mg","z"
2021-08-29,69833,"wszystkie","mg","z"
2021-08-30,69836,"wszystkie","mg","z"
2021-08-31,69846,"wszystkie","mg","z"
2021-09-01,69859,"wszystkie","mg","z"
2021-09-02,69920,"wszystkie","mg","z"
2021-09-03,69951,"wszystkie","mg","z"
2021-09-04,69972,"wszystkie","mg","z"
2021-09-05,69974,"wszystkie","mg","z"
2021-09-06,69975,"wszystkie","mg","z"
2021-09-07,69984,"wszystkie","mg","z"
2021-09-09,69991,"wszystkie","mg","z"
2021-09-10,69999,"wszystkie","mg","z"
2021-09-11,70001,"wszystkie","mg","z"
2021-09-12,70005,"wszystkie","mg","z"
2021-09-13,70028,"wszystkie","mg","z"
2021-09-14,70029,"wszystkie","mg","z"
2021-09-15,70035,"wszystkie","mg","z"
2021-09-16,70045,"wszystkie","mg","z"
2021-09-17,70056,"wszystkie","mg","z"
2021-09-18,70076,"wszystkie","mg","z"
2021-09-19,70087,"wszystkie","mg","z"
2021-09-20,70140,"wszystkie","mg","z"
2021-09-21,70146,"wszystkie","mg","z"
2021-09-22,70176,"wszystkie","mg","z"
2021-09-23,70236,"wszystkie","mg","z"
2021-09-24,70267,"wszystkie","mg","z"
2021-09-25,70283,"wszystkie","mg","z"
2021-09-26,70301,"wszystkie","mg","z"
2021-09-27,70318,"wszystkie","mg","z"
2021-09-28,70340,"wszystkie","mg","z"
2021-09-29,70344,"wszystkie","mg","z"
2021-09-30,70358,"wszystkie","mg","z"
2021-10-01,70388,"wszystkie","mg","z"
2021-10-02,70419,"wszystkie","mg","z"
2021-10-03,70422,"wszystkie","mg","z"
2021-10-05,70423,"wszystkie","mg","z"
2021-10-06,70443,"wszystkie","mg","z"
2021-10-07,70471,"wszystkie","mg","z"
2021-10-08,70474,"wszystkie","mg","z"
2021-10-09,70483,"wszystkie","mg","z"
2021-10-10,70519,"wszystkie","mg","z"
2021-10-11,70587,"wszystkie","mg","z"
2021-10-12,70602,"wszystkie","mg","z"
2021-10-13,70628,"wszystkie","mg","z"
2021-10-14,70696,"wszystkie","mg","z"
2021-10-15,70713,"wszystkie","mg","z"
2021-10-16,70789,"wszystkie","mg","z"
2021-10-17,70826,"wszystkie","mg","z"
2021-10-18,70845,"wszystkie","mg","z"
2021-10-19,70859,"wszystkie","mg","z"
2021-10-20,70916,"wszystkie","mg","z"
2021-10-21,70960,"wszystkie","mg","z"
2021-10-22,70965,"wszystkie","mg","z"
2021-10-23,70984,"wszystkie","mg","z"
2021-10-24,70989,"wszystkie","mg","z"
2021-10-25,71031,"wszystkie","mg","z"
2021-10-26,71061,"wszystkie","mg","z"
2021-10-27,71086,"wszystkie","mg","z"
2021-10-28,71092,"wszystkie","mg","z"
2021-10-29,71100,"wszystkie","mg","z"
2021-10-30,71101,"wszystkie","mg","z"
2021-10-31,71103,"wszystkie","mg","z"
2021-11-01,71114,"wszystkie","mg","z"
2021-11-02,71120,"wszystkie","mg","z"
2021-11-03,71121,"wszystkie","mg","z"
2021-11-04,71141,"wszystkie","mg","z"
2021-11-05,71148,"wszystkie","mg","z"
2021-11-06,71151,"wszystkie","mg","z"
2021-11-08,71170,"wszystkie","mg","z"
2021-11-09,71172,"wszystkie","mg","z"
2021-11-10,71174,"wszystkie","mg","z"
2021-11-11,71179,"wszystkie","mg","z"
2021-11-13,71181,"wszystkie","mg","z"
2021-11-14,71183,"wszystkie","mg","z"
2021-11-15,71203,"wszystkie","mg","z"
2021-11-16,71221,"wszystkie","mg","z"
2021-11-17,71225,"wszystkie","mg","z"
2021-11-18,71246,"wszystkie","mg","z"
2021-11-19,71255,"wszystkie","mg","z"
2021-11-20,71270,"wszystkie","mg","z"
2021-11-21,71278,"wszystkie","mg","z"
2021-11-23,71284,"wszystkie","mg","z"
2021-11-24,71298,"wszystkie","mg","z"
2021-11-25,71411,"wszystkie","mg","z"
2021-11-26,71418,"wszystkie","mg","z"
2021-11-27,71427,"wszystkie","mg","z"
2021-11-28,71443,"wszystkie","mg","z"
2021-11-29,71462,"wszystkie","mg","z"
2021-11-30,71497,"wszystkie","mg","z"
2021-12-01,71514,"wszystkie","mg","z"
2021-12-02,71582,"wszystkie","mg","z"
2021-12-03,71613,"wszystkie","mg","z"
2021-12-04,71714,"wszystkie","mg","z"
2021-12-05,71774,"wszystkie","mg","z"
2021-12-06,71833,"wszystkie","mg","z"
2021-12-07,71916,"wszystkie","mg","z"
2021-12-08,71930,"wszystkie","mg","z"
2021-12-09,71950,"wszystkie","mg","z"
2021-12-10,72011,"wszystkie","mg","z"
2021-12-11,72081,"wszystkie","mg","z"
2021-12-12,72164,"wszystkie","mg","z"
2021-12-13,72171,"wszystkie","mg","z"
2021-12-14,72194,"wszystkie","mg","z"
2021-12-15,72239,"wszystkie","mg","z"
2021-12-16,72243,"wszystkie","mg","z"
2021-12-17,72254,"wszystkie","mg","z"
2021-12-18,72289,"wszystkie","mg","z"
2021-12-19,72297,"wszystkie","mg","z"
2021-12-20,72298,"wszystkie","mg","z"
2021-12-21,72299,"wszystkie","mg","z"
2021-12-22,72312,"wszystkie","mg","z"
2021-12-23,72319,"wszystkie","mg","z"
2021-12-24,72332,"wszystkie","mg","z"
2021-12-25,72335,"wszystkie","mg","z"
2021-12-26,72341,"wszystkie","mg","z"
2021-12-27,72366,"wszystkie","mg","z"
2021-12-28,72367,"wszystkie","mg","z"
2021-12-30,72374,"wszystkie","mg","z"
2021-12-31,72416,"wszystkie","mg","z"
2022-01-02,72422,"wszystkie","mg","z"
2022-01-03,72442,"wszystkie","mg","z"
2022-01-04,72485,"wszystkie","mg","z"
2022-01-06,72486,"wszystkie","mg","z"
2022-01-07,72494,"wszystkie","mg","z"
2022-01-08,72504,"wszystkie","mg","z"
2022-01-09,72529,"wszystkie","mg","z"
2022-01-10,72548,"wszystkie","mg","z"
2022-01-11,72580,"wszystkie","mg","z"
2022-01-12,72629,"wszystkie","mg","z"
2022-01-13,72658,"wszystkie","mg","z"
2022-01-14,72667,"wszystkie","mg","z"
2022-01-15,72682,"wszystkie","mg","z"
2022-01-16,72688,"wszystkie","mg","z"
