endTime,artistName,trackName,msPlayed,district
2024-01-10 13:31:00,"Tyler, The Creator",RUNNING OUT OF TIME,177226,Śródmieście
2024-01-10 13:35:00,Frank Ocean,White Ferrari,248807,Śródmieście
2024-01-10 13:36:00,Steve Lacy,Atomic Vomit,90000,Śródmieście
2024-01-10 13:40:00,BROCKHAMPTON,SUMMER,204939,Śródmieście
2024-01-10 13:43:00,Aaron Frazer,If I Got It (Your Love Brought It),174179,Śródmieście
2024-01-10 13:45:00,Drake,Summers Over Interlude,106333,Śródmieście
2024-01-10 13:50:00,Nelly Furtado,All Good Things (Come To An End),311186,Śródmieście
2024-01-10 13:53:00,Hotel Ugly,Shut up My Moms Calling,164571,Śródmieście
2024-01-10 13:55:00,Thee Sacred Souls,Easier Said Than Done,174706,Śródmieście
2024-01-10 15:04:00,Brent Faiyaz,Poison,212992,Śródmieście
2024-01-10 15:05:00,Childish Gambino,III. Urn,73386,Śródmieście
2024-01-10 15:07:00,Steve Lacy,Only If,100562,Śródmieście
2024-01-10 15:10:00,Hotel Ugly,The Ballad of Eddie Jabuley,192000,Śródmieście
2024-01-10 15:12:00,Frank Ocean,In My Room,133680,Śródmieście
2024-01-10 15:14:00,The Weeknd,The Party & The After Party - Original,79082,Śródmieście
2024-01-10 15:17:00,Brent Faiyaz,Been Away,223629,Śródmieście
2024-01-10 15:20:00,BADBADNOTGOOD,In Your Eyes,179340,Śródmieście
2024-01-10 15:24:00,Erykah Badu,On & On,226133,Śródmieście
2024-01-10 15:25:00,Orion Sun,Mirage,57495,Śródmieście
2024-01-10 15:30:00,Steve Lacy,Give You the World,273786,Śródmieście
2024-01-10 15:58:00,"Tyler, The Creator",A BOY IS A GUN*,199686,Wola
2024-01-10 17:06:00,Thee Sacred Souls,It's Our Love,227906,Wola
2024-01-10 17:09:00,SAULT,Let Me Go,193401,Wola
2024-01-10 17:11:00,Bill Withers,Ain't No Sunshine,125093,Wola
2024-01-10 17:15:00,Jungle,Back On 74,209482,Wola
2024-01-10 17:18:00,Dusty Springfield,Spooky,164173,Wola
2024-01-10 17:21:00,Steve Lacy,Infrunami,178328,Wola
2024-01-10 17:24:00,Bobby Womack,California Dreamin',200973,Wola
2024-01-10 17:26:00,Marvin Gaye,Ain't No Mountain High Enough,151666,Wola
2024-01-10 17:28:00,Drake,Summers Over Interlude,106333,Wola
2024-01-10 17:33:00,BADBADNOTGOOD,Time Moves Slow,273864,Wola
2024-01-10 17:36:00,Nina Simone,Feeling Good,174000,Wola
2024-01-10 17:38:00,Steve Lacy,Some,118393,Wola
2024-01-10 17:39:00,Richy Mitch & The Coal Miners,Lake Missoula,106250,Wola
2024-01-10 17:43:00,Blood Orange,Charcoal Baby,242341,Wola
2024-01-10 17:47:00,Q,Take Me Where Your Heart Is,192896,Wola
2024-01-10 17:51:00,Hiatus Kaiyote,Red Room,232053,Wola
2024-01-10 17:52:00,Yaya Bey,meet me in brooklyn,89616,Wola
2024-01-10 17:57:00,Steve Lacy,Give You the World,273786,Wola
2024-01-10 18:00:00,Kasia Cerekwicka,Na Kolana,212546,Wola
2024-01-10 18:02:00,Kasia Cerekwicka,S.O.S,104603,Wola
2024-01-10 18:06:00,Mezo,Sacrum,255040,Wola
2024-01-10 18:10:00,Kwiat Jabłoni,Od nowa,229370,Wola
2024-01-10 18:13:00,Hey,Teksanski,161760,Wola
2024-01-10 18:15:00,Marek Grechuta,Będziesz moją panią,104733,Wola
2024-01-10 18:19:00,Pezet,Gdyby miało nie być jutra,244146,Wola
2024-01-10 18:33:00,Lady Pank,Kryzysowa narzeczona,240080,Wola
2024-01-10 18:37:00,Dawid Podsiadło,Trójkąty i Kwadraty,243066,Wola
2024-01-10 18:42:00,Paktofonika,Chwile Ulotne,277253,Wola
2024-01-10 18:47:00,Hey,Moja i Twoja Nadzieja,285933,Wola
2024-01-10 18:50:00,Pezet,Magenta (prod. Auer),200333,Wola
2024-01-10 18:54:00,Lady Pank,Mniej niż zero,238866,Wola
2024-01-10 18:57:00,Dawid Podsiadło,Pastempomat,182279,Wola
2024-01-10 19:00:00,Kora,Chcę Ci powiedzieć coś,159320,Wola
2024-01-10 19:04:00,Myslovitz,My,206186,Wola
2024-01-10 19:08:00,Myslovitz,Chłopcy,238200,Wola
2024-01-10 19:14:00,Breakout,W co mam wierzyć,318560,Wola
2024-01-10 19:16:00,Mela Koteluk,Stale płynne,113910,Wola
2024-01-10 19:22:00,Marek Grechuta,Pewność,331880,Wola
2024-01-10 19:25:00,Nosowska,Przytomna,180907,Wola
2024-01-10 19:29:00,Mela Koteluk,Odprowadź,230165,Wola
2024-01-10 19:33:00,WaluśKraksaKryzys,NAJGORSZE RZECZY,274959,Wola
2024-01-10 19:34:00,Nene Heroine,Wola,34928,Wola
2024-01-10 19:38:00,Ralph Kaminski,Melancholie,232106,Wola
2024-01-10 19:48:00,Mira Kubasinska,Dałeś mi pierścień,230813,Wola
2024-01-10 19:51:00,Breakout,Byłeś we śnie tylko,127893,Wola
2024-01-10 19:58:00,Breakout,Poszłabym za tobą,196613,Wola
2024-01-10 19:59:00,Andrzej Zaucha,Wieczór nad rzeką zdarzeń,56256,Wola
2024-01-10 20:03:00,ABBA,Dancing Queen,230400,Wola
2024-01-10 20:06:00,Marvin Gaye,Ain't No Mountain High Enough,151666,Wola
2024-01-10 20:09:00,Billy Joel,Uptown Girl,197706,Wola
2024-01-10 20:13:00,The Police,Every Breath You Take,253920,Wola
2024-01-10 20:17:00,Earl Sweatshirt,The Caliphate (feat. Vince Staples),230720,Wola
2024-01-10 20:19:00,Steve Lacy,Atomic Vomit,90000,Wola
2024-01-10 20:21:00,Westside Gunn,"The Fly who couldn't Fly straight (feat. Tyler, The Creator)",105185,Wola
2024-01-10 20:22:00,Tame Impala,Nangs,107533,Wola
2024-01-10 20:25:00,Mac DeMarco,Still Beating,181586,Wola
2024-01-10 20:29:00,Men I Trust,Show Me How,215110,Wola
2024-01-10 20:32:00,The Strokes,"Call It Fate, Call It Karma",204773,Wola
2024-01-10 20:35:00,Good Morning,Warned You,136032,Wola
2024-01-10 20:39:00,Thee Sacred Souls,Will I See You Again?,240653,Wola
2024-01-10 20:41:00,Pity Party (Girls Club),I hope that you think of me,128000,Wola
2024-01-10 20:45:00,Erykah Badu,Didn't Cha Know,238733,Wola
2024-01-10 20:47:00,Thundercat,Walkin',126902,Wola
2024-01-10 20:51:00,Dawid Podsiadło,Nie Kłami - Live,236586,Wola
2024-01-10 20:56:00,WaluśKraksaKryzys,NAJGORSZE RZECZY,274959,Wola
2024-01-10 20:59:00,Guzior,Chabo,178736,Wola
2024-01-10 21:03:00,Hey,"Do Rycerzy, do Szlachty, do Mieszczan",250883,Wola
2024-01-10 21:06:00,Q,Take Me Where Your Heart Is,192896,Wola
2024-01-10 21:10:00,SAULT,Why Why Why Why Why,238679,Wola
2024-01-10 21:13:00,UNDERGRUNN,Italia,170281,Wola
2024-01-10 21:15:00,Frank Ocean,In My Room,133680,Wola
2024-01-10 21:19:00,Kendrick Lamar,All The Stars (with SZA),232186,Wola
2024-01-10 21:22:00,Two Door Cinema Club,What You Know,189693,Wola
2024-01-10 21:27:00,Estelle,American Boy,284733,Wola
2024-01-10 21:30:00,"Tyler, The Creator",EARFQUAKE,190066,Wola
2024-01-10 21:32:00,Earl Sweatshirt,100 High Street,94906,Wola
2024-01-10 21:35:00,Steve Lacy,Buttons,184973,Wola
2024-01-10 21:37:00,Westside Gunn,Versace,124673,Wola
2024-01-10 21:38:00,redveil,Campbell,89211,Wola
2024-01-10 21:43:00,Gerry Rafferty,Right Down the Line,267773,Wola
2024-01-10 21:46:00,Theophilus London,Only You,215446,Wola
2024-01-10 21:50:00,Bee Gees,More Than A Woman,197213,Wola
2024-01-10 21:54:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,Wola
2024-01-10 21:57:00,Thee Sacred Souls,Can I Call You Rose?,190546,Wola
2024-01-10 22:00:00,Men I Trust,Tree Among Shrubs,188301,Wola
2024-01-10 22:03:00,berlioz,deep in it,154862,Wola
2024-01-10 22:05:00,Free Nationals,Shibuya (feat. Syd),136831,Wola
2024-01-10 22:09:00,Bitamina,Nikt,227068,Wola
2024-01-10 22:13:00,The Dumplings,Kocham być z tobą,252122,Wola
2024-01-10 22:17:00,Kaz Bałagane,Strzały,223384,Wola
2024-01-10 22:21:00,Brodka,K.O.,242773,Wola
2024-01-10 22:24:00,Frank Ocean,Forrest Gump,194840,Wola
2024-01-10 22:28:00,BROCKHAMPTON,SUMMER,204939,Wola
2024-01-10 22:30:00,Clairo,4EVER,159595,Wola
2024-01-10 22:33:00,Isaiah Rashad,West Savannah (feat. SZA),167276,Wola
2024-01-10 22:34:00,Kendrick Lamar,LUST.,34879,Wola
2024-01-10 22:35:00,Cristobal Tapia De Veer,Pianissimo,57946,Wola
2024-01-10 22:36:00,Colin Stetson,Antarctica,62370,Wola
2024-01-10 22:39:00,Bee Gees,More Than A Woman,197213,Wola
2024-01-10 22:43:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,Wola
2024-01-10 22:46:00,Thee Sacred Souls,Can I Call You Rose?,190546,Wola
2024-01-10 22:50:00,Men I Trust,Tree Among Shrubs,188301,Wola
2024-01-10 22:52:00,berlioz,deep in it,154862,Wola
2024-01-10 22:54:00,Free Nationals,Shibuya (feat. Syd),136831,Wola
2024-01-10 22:58:00,Bitamina,Nikt,227068,Wola
2024-01-10 23:02:00,The Dumplings,Kocham być z tobą,252122,Wola
2024-01-10 23:03:00,Kaz Bałagane,Strzały,31352,Wola
2024-01-10 23:06:00,Steve Lacy,Buttons,184973,Wola
2024-01-10 23:08:00,Westside Gunn,Versace,124673,Wola
2024-01-10 23:10:00,redveil,Campbell,89211,Wola
2024-01-10 23:14:00,Gerry Rafferty,Right Down the Line,267773,Wola
2024-01-10 23:18:00,Theophilus London,Only You,215446,Wola
2024-01-10 23:21:00,Bee Gees,More Than A Woman,197213,Wola
2024-01-10 23:25:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,Wola
2024-01-10 23:29:00,Thee Sacred Souls,Can I Call You Rose?,190546,Wola
2024-01-10 23:32:00,Men I Trust,Tree Among Shrubs,188301,Wola
2024-01-10 23:34:00,berlioz,deep in it,154862,Wola
2024-01-10 23:37:00,Free Nationals,Shibuya (feat. Syd),136831,Wola
2024-01-10 23:40:00,Bitamina,Nikt,227068,Wola
2024-01-10 23:45:00,Kaz Bałagane,Strzały,31673,Wola
2024-01-10 23:45:00,The Dumplings,Kocham być z tobą,252122,Wola
2024-01-10 23:49:00,Brodka,K.O.,242773,Wola
2024-01-10 23:52:00,Frank Ocean,Forrest Gump,169716,Wola
2024-01-10 23:56:00,Piotr Rubik,Psalm dla ciebie - Live,245586,Wola
