ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,Date,WeekDay,NumberOfLecturesToday,Tests,Projects,SportActivity,CoffeeCups,Meeting,Productivity,SleepMinutes,EnergyLevelMorning,EnergyLevelEvening,StepsCount,WorkingHours,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
2023-12-04T10:34:57Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,51951,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Day-O (The Banana Boat Song),Harry Belafonte,Musical Moments to Remember: Harry Belafonte – Mister Calypso in Studio & On Stage (2015 Digital Remaster),spotify:track:43IKDWv0QrE1fl2mwWj9qw,,,,trackdone,fwdbtn,False,True,False,0,False,2023-12-04,Monday,2,0,0,0,0,0,Medium,545,10,2,3216,0,"{'acousticness': 0.911, 'instrumentalness': 6.01e-06, 'energy': 0.162, 'danceability': 0.731, 'liveness': 0.109, 'loudness': -14.286, 'speechiness': 0.0509, 'valence': 0.472}",0.9164982152298342,6.01e-06,0.162,0.7834941050375134,0.09197148533364495,0.6420652043629391,0.12567901234567902,0.48410256410256414,2015-11-06,https://p.scdn.co/mp3-preview/e08e78ad9bd8cdf5c271521a7f663ffb74f951ee?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273e2fa84f79b72d48c82dc7c04,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849,https://open.spotify.com/album/18gYVHoIl3kjo0A46er4LF,https://open.spotify.com/artist/6Tw1ktF4xMmzaLLbe98I2z
2023-12-13T12:48:47Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,11362,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Day-O (The Banana Boat Song),Harry Belafonte,Musical Moments to Remember: Harry Belafonte – Mister Calypso in Studio & On Stage (2015 Digital Remaster),spotify:track:43IKDWv0QrE1fl2mwWj9qw,,,,trackdone,endplay,False,True,False,0,False,2023-12-13,Wednesday,2,1,1,0,0,0,Low,540,8,2,3909,0,"{'acousticness': 0.911, 'instrumentalness': 6.01e-06, 'energy': 0.162, 'danceability': 0.731, 'liveness': 0.109, 'loudness': -14.286, 'speechiness': 0.0509, 'valence': 0.472}",0.9164982152298342,6.01e-06,0.162,0.7834941050375134,0.09197148533364495,0.6420652043629391,0.12567901234567902,0.48410256410256414,2015-11-06,https://p.scdn.co/mp3-preview/e08e78ad9bd8cdf5c271521a7f663ffb74f951ee?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273e2fa84f79b72d48c82dc7c04,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849,https://open.spotify.com/album/18gYVHoIl3kjo0A46er4LF,https://open.spotify.com/artist/6Tw1ktF4xMmzaLLbe98I2z
2023-12-13T12:48:51Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,852,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Day-O (The Banana Boat Song),Harry Belafonte,Musical Moments to Remember: Harry Belafonte – Mister Calypso in Studio & On Stage (2015 Digital Remaster),spotify:track:43IKDWv0QrE1fl2mwWj9qw,,,,clickrow,fwdbtn,False,True,False,0,False,2023-12-13,Wednesday,2,1,1,0,0,0,Low,540,8,2,3909,0,"{'acousticness': 0.911, 'instrumentalness': 6.01e-06, 'energy': 0.162, 'danceability': 0.731, 'liveness': 0.109, 'loudness': -14.286, 'speechiness': 0.0509, 'valence': 0.472}",0.9164982152298342,6.01e-06,0.162,0.7834941050375134,0.09197148533364495,0.6420652043629391,0.12567901234567902,0.48410256410256414,2015-11-06,https://p.scdn.co/mp3-preview/e08e78ad9bd8cdf5c271521a7f663ffb74f951ee?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273e2fa84f79b72d48c82dc7c04,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849,https://open.spotify.com/album/18gYVHoIl3kjo0A46er4LF,https://open.spotify.com/artist/6Tw1ktF4xMmzaLLbe98I2z
2023-11-28T01:09:24Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,67600,PL,194.29.137.21,unknown,Sweetheart From Venezuela,Harry Belafonte,Jump Up Calypso,spotify:track:615oMpfPDVmb6sXVTt38zm,,,,fwdbtn,fwdbtn,True,True,False,1701133697,False,2023-11-28,Tuesday,4,1,0,1,2,0,Medium,165,10,6,4268,0,"{'acousticness': 0.67, 'instrumentalness': 0, 'energy': 0.695, 'danceability': 0.499, 'liveness': 0.13, 'loudness': -8.331, 'speechiness': 0.048, 'valence': 0.914}",0.6740412257164612,0.0,0.695,0.534833869239014,0.11651279654084375,0.8205082104758481,0.11851851851851851,0.9374358974358976,1961-07-21,https://p.scdn.co/mp3-preview/bf1ab4b052b6ca49a74be373c88e564d891b80e7?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273d601d5b51bcb9931de6b57c6,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849,https://open.spotify.com/album/1o6SO1ywnIQgb3MFMF1siI,https://open.spotify.com/artist/6Tw1ktF4xMmzaLLbe98I2z
2023-11-28T01:09:26Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,2020,PL,194.29.137.21,unknown,Day-O,Harry Belafonte,Harry Belafonte: Best Ever Collection! Romance - Calypso - Gospel,spotify:track:1sdjgRhQ9G7mkRKeIpC9EV,,,,fwdbtn,fwdbtn,True,True,False,1701133765,False,2023-11-28,Tuesday,4,1,0,1,2,0,Medium,165,10,6,4268,0,"{'acousticness': 0.849, 'instrumentalness': 1.26e-05, 'energy': 0.131, 'danceability': 0.802, 'liveness': 0.111, 'loudness': -17.267, 'speechiness': 0.114, 'valence': 0.354}",0.85412338805212,1.26e-05,0.131,0.8595927116827439,0.09430875306766388,0.5527388229653603,0.2814814814814815,0.36307692307692313,2021-10-08,,https://i.scdn.co/image/ab67616d0000b273aa66850bd1875686e8882524,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849,https://open.spotify.com/album/1aXJwK0neEGBaXkFr5uF3R,https://open.spotify.com/artist/6Tw1ktF4xMmzaLLbe98I2z
2023-11-28T01:09:35Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,7420,PL,194.29.137.21,unknown,Star-O,Harry Belafonte,Calypso,spotify:track:12KYI3sIM9weRD9PwUVeR3,,,,fwdbtn,logout,True,False,False,1701133767,False,2023-11-28,Tuesday,4,1,0,1,2,0,Medium,165,10,6,4268,0,"{'acousticness': 0.928, 'instrumentalness': 0.0166, 'energy': 0.0455, 'danceability': 0.76, 'liveness': 0.132, 'loudness': -20.777, 'speechiness': 0.165, 'valence': 0.661}",0.9336009904237236,0.0166,0.0455,0.8145766345123259,0.11885006427486268,0.44756082943785214,0.4074074074074074,0.677948717948718,1956,https://p.scdn.co/mp3-preview/2db868366307d0ae1a346ff2ab812474ae2d2663?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273d46dec4689741b1400c3df95,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849,https://open.spotify.com/album/5cBYisZzEb84qxMwXVfcT3,https://open.spotify.com/artist/6Tw1ktF4xMmzaLLbe98I2z
2023-11-28T23:53:15Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,2043,PL,194.29.137.21,unknown,The Jack-Ass Song,Harry Belafonte,Calypso,spotify:track:4fASYMUPNt0FDeajZwQPBu,,,,appload,endplay,True,True,False,1701215591,False,2023-11-28,Tuesday,4,1,0,1,2,0,Medium,165,10,6,4268,0,"{'acousticness': 0.706, 'instrumentalness': 0, 'energy': 0.676, 'danceability': 0.853, 'liveness': 0.279, 'loudness': -11.363, 'speechiness': 0.281, 'valence': 0.86}",0.710258867303521,0.0,0.676,0.9142550911039657,0.2906392427252542,0.7296536018218867,0.6938271604938272,0.8820512820512821,1956,https://p.scdn.co/mp3-preview/84e5714cdeea32fed4804210a80c8cbb92f9123a?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273d46dec4689741b1400c3df95,https://i.scdn.co/image/a59b477875a9c8d3956cd514e2829b9b95248849,https://open.spotify.com/album/5cBYisZzEb84qxMwXVfcT3,https://open.spotify.com/artist/6Tw1ktF4xMmzaLLbe98I2z
2023-11-29T12:53:49Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,6836,PL,194.29.137.21,unknown,The Logical Song - Remastered 2010,Supertramp,Breakfast In America,spotify:track:6mHOcVtsHLMuesJkswc0GZ,,,,trackdone,fwdbtn,False,True,False,1701262421,False,2023-11-29,Wednesday,2,1,1,0,0,0,Low,540,8,7,3718,0,"{'acousticness': 0.512, 'instrumentalness': 0.00022, 'energy': 0.758, 'danceability': 0.625, 'liveness': 0.153, 'loudness': -6.213, 'speechiness': 0.0463, 'valence': 0.695}",0.515086020973254,0.00022,0.758,0.669882100750268,0.14339137548206143,0.8839745894762077,0.11432098765432099,0.7128205128205128,1979-03-29,,https://i.scdn.co/image/ab67616d0000b2735405ef9e393f5f1e53b4b42e,https://i.scdn.co/image/eebed895cad509b17c7c6faf47f21f1fc35e8829,https://open.spotify.com/album/1zcm3UvHNHpseYOUfd0pna,https://open.spotify.com/artist/3JsMj0DEzyWc0VDlHuy9Bx
2023-12-03T00:34:17Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,157451,PL,194.29.137.21,unknown,The Logical Song - Remastered 2010,Supertramp,Breakfast In America,spotify:track:6mHOcVtsHLMuesJkswc0GZ,,,,trackdone,fwdbtn,True,True,False,1701563498,False,2023-12-03,Sunday,0,0,0,0,0,0,High,515,6,6,670,0,"{'acousticness': 0.512, 'instrumentalness': 0.00022, 'energy': 0.758, 'danceability': 0.625, 'liveness': 0.153, 'loudness': -6.213, 'speechiness': 0.0463, 'valence': 0.695}",0.515086020973254,0.00022,0.758,0.669882100750268,0.14339137548206143,0.8839745894762077,0.11432098765432099,0.7128205128205128,1979-03-29,,https://i.scdn.co/image/ab67616d0000b2735405ef9e393f5f1e53b4b42e,https://i.scdn.co/image/eebed895cad509b17c7c6faf47f21f1fc35e8829,https://open.spotify.com/album/1zcm3UvHNHpseYOUfd0pna,https://open.spotify.com/artist/3JsMj0DEzyWc0VDlHuy9Bx
2023-11-29T13:01:51Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,482830,PL,194.29.137.21,unknown,Stairway to Heaven - Remaster,Led Zeppelin,Led Zeppelin IV,spotify:track:5CQ30WqJwcep0pYcV4AMNc,,,,fwdbtn,trackdone,False,False,False,1701262429,False,2023-11-29,Wednesday,2,1,1,0,0,0,Low,540,8,7,3718,0,"{'acousticness': 0.58, 'instrumentalness': 0.0032, 'energy': 0.34, 'danceability': 0.338, 'liveness': 0.116, 'loudness': -12.049, 'speechiness': 0.0339, 'valence': 0.197}",0.5834971217488114,0.0032,0.34,0.36227224008574493,0.10015192240271122,0.7090974469615248,0.0837037037037037,0.2020512820512821,1971-11-08,https://p.scdn.co/mp3-preview/337c8d45ac66899bc2db9ef3ed9438fe1d035ab1?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273c8a11e48c91a982d086afc69,https://i.scdn.co/image/207803ce008388d3427a685254f9de6a8f61dc2e,https://open.spotify.com/album/44Ig8dzqOkvkGDzaUof9lK,https://open.spotify.com/artist/36QJpDe2go2KgaRleHCDTp
2023-11-29T13:05:48Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,148412,PL,194.29.137.21,unknown,Love Her Madly,The Doors,L.A. Woman,spotify:track:3MFFDRC4wTN9JNGtzXsZlN,,,,fwdbtn,fwdbtn,False,True,False,1701262999,False,2023-11-29,Wednesday,2,1,1,0,0,0,Low,540,8,7,3718,0,"{'acousticness': 0.0573, 'instrumentalness': 0.00493, 'energy': 0.587, 'danceability': 0.565, 'liveness': 0.0416, 'loudness': -7.393, 'speechiness': 0.0317, 'valence': 0.966}",0.05763708681669496,0.00493,0.587,0.6055734190782421,0.013205562697206963,0.8486156058971595,0.0782716049382716,0.9907692307692308,1971-04-19,https://p.scdn.co/mp3-preview/345d46c9b928f65d5a3ed882fe3c60d77f5f46ec?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b27320783882533e669760741df2,https://i.scdn.co/image/ab6761610000e5eb440959e022afc20e819050bd,https://open.spotify.com/album/7IKUTIc9UWuVngyGPtqNHS,https://open.spotify.com/artist/22WZ7M8sxp5THdruNY3gXt
2023-11-29T13:07:52Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,124226,PL,194.29.137.21,unknown,Let It Be - Remastered 2009,The Beatles,Let It Be,spotify:track:7iN1s7xHE4ifF5povM6A48,,,,fwdbtn,fwdbtn,False,True,False,1701263149,False,2023-11-29,Wednesday,2,1,1,0,0,0,Low,540,8,7,3718,0,"{'acousticness': 0.631, 'instrumentalness': 0, 'energy': 0.403, 'danceability': 0.443, 'liveness': 0.111, 'loudness': -8.339, 'speechiness': 0.0322, 'valence': 0.41}",0.6348054473304796,0.0,0.403,0.47481243301178994,0.09430875306766388,0.8202684885532783,0.07950617283950617,0.4205128205128205,1970-05-08,,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/0jTGHV5xqHPvEcwL8f6YU5,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
2023-11-29T22:53:40Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,243026,PL,194.29.137.21,unknown,Let It Be - Remastered 2009,The Beatles,Let It Be,spotify:track:7iN1s7xHE4ifF5povM6A48,,,,trackdone,trackdone,True,False,False,1701298177,False,2023-11-29,Wednesday,2,1,1,0,0,0,Low,540,8,7,3718,0,"{'acousticness': 0.631, 'instrumentalness': 0, 'energy': 0.403, 'danceability': 0.443, 'liveness': 0.111, 'loudness': -8.339, 'speechiness': 0.0322, 'valence': 0.41}",0.6348054473304796,0.0,0.403,0.47481243301178994,0.09430875306766388,0.8202684885532783,0.07950617283950617,0.4205128205128205,1970-05-08,,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/0jTGHV5xqHPvEcwL8f6YU5,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
2023-12-01T16:12:21Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,242950,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Let It Be - Remastered 2009,The Beatles,Let It Be,spotify:track:7iN1s7xHE4ifF5povM6A48,,,,trackdone,trackdone,False,False,False,0,False,2023-12-01,Friday,3,1,0,1,0,0,Low,430,7,4,9900,0,"{'acousticness': 0.631, 'instrumentalness': 0, 'energy': 0.403, 'danceability': 0.443, 'liveness': 0.111, 'loudness': -8.339, 'speechiness': 0.0322, 'valence': 0.41}",0.6348054473304796,0.0,0.403,0.47481243301178994,0.09430875306766388,0.8202684885532783,0.07950617283950617,0.4205128205128205,1970-05-08,,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/0jTGHV5xqHPvEcwL8f6YU5,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
2023-12-02T14:08:11Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,243026,PL,194.29.137.21,unknown,Let It Be - Remastered 2009,The Beatles,Let It Be,spotify:track:7iN1s7xHE4ifF5povM6A48,,,,trackdone,trackdone,True,False,False,1701525847,False,2023-12-02,Saturday,0,0,0,0,0,0,Medium,455,9,5,2495,0,"{'acousticness': 0.631, 'instrumentalness': 0, 'energy': 0.403, 'danceability': 0.443, 'liveness': 0.111, 'loudness': -8.339, 'speechiness': 0.0322, 'valence': 0.41}",0.6348054473304796,0.0,0.403,0.47481243301178994,0.09430875306766388,0.8202684885532783,0.07950617283950617,0.4205128205128205,1970-05-08,,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/0jTGHV5xqHPvEcwL8f6YU5,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
2023-11-29T13:12:15Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,262613,PL,194.29.137.21,unknown,Get It On,T. Rex,Electric Warrior,spotify:track:0LoQuiekvzqx7n8flgEKzF,,,,fwdbtn,trackdone,False,False,False,1701263274,False,2023-11-29,Wednesday,2,1,1,0,0,0,Low,540,8,7,3718,0,"{'acousticness': 0.176, 'instrumentalness': 0.856, 'energy': 0.878, 'danceability': 0.728, 'liveness': 0.61, 'loudness': -6.926, 'speechiness': 0.0564, 'valence': 0.911}",0.17705469949402847,0.856,0.878,0.7802786709539121,0.6774570527053874,0.8626093731271726,0.13925925925925925,0.9343589743589745,1971-09-24,,https://i.scdn.co/image/ab67616d0000b27361a23657edb5d80fa18a630d,https://i.scdn.co/image/ab6761610000e5eb442d3e951ecf7ec0c1f27fbb,https://open.spotify.com/album/2wnq5e000z2hT7qS2F8jZ5,https://open.spotify.com/artist/3dBVyJ7JuOMt4GE9607Qin
2023-12-04T15:31:01Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,44621,PL,31.61.244.12,unknown,Get It On,T. Rex,Electric Warrior,spotify:track:0LoQuiekvzqx7n8flgEKzF,,,,fwdbtn,fwdbtn,True,True,False,1701703815,False,2023-12-04,Monday,2,0,0,0,0,0,Medium,545,10,2,3216,0,"{'acousticness': 0.176, 'instrumentalness': 0.856, 'energy': 0.878, 'danceability': 0.728, 'liveness': 0.61, 'loudness': -6.926, 'speechiness': 0.0564, 'valence': 0.911}",0.17705469949402847,0.856,0.878,0.7802786709539121,0.6774570527053874,0.8626093731271726,0.13925925925925925,0.9343589743589745,1971-09-24,,https://i.scdn.co/image/ab67616d0000b27361a23657edb5d80fa18a630d,https://i.scdn.co/image/ab6761610000e5eb442d3e951ecf7ec0c1f27fbb,https://open.spotify.com/album/2wnq5e000z2hT7qS2F8jZ5,https://open.spotify.com/artist/3dBVyJ7JuOMt4GE9607Qin
2023-11-29T13:16:33Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,257106,PL,194.29.137.21,unknown,The Air That I Breathe - 2008 Remaster,The Hollies,Hollies,spotify:track:6yLIqXX9edg1x0HZS7cZEv,,,,trackdone,trackdone,False,False,False,1701263536,False,2023-11-29,Wednesday,2,1,1,0,0,0,Low,540,8,7,3718,0,"{'acousticness': 0.242, 'instrumentalness': 0.00164, 'energy': 0.473, 'danceability': 0.279, 'liveness': 0.158, 'loudness': -8.375, 'speechiness': 0.0309, 'valence': 0.246}",0.2434537090703049,0.00164,0.473,0.2990353697749196,0.1492345448171088,0.8191897399017141,0.07629629629629629,0.25230769230769234,1974-03-01,https://p.scdn.co/mp3-preview/40eef6fe3e2686c1b1112b51add42b2032b3d0b9?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2738d39fe8d82388fcaa345273b,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89,https://open.spotify.com/album/17gEubRfhqZEFoYEnHVV5H,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ
2023-12-04T15:38:55Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,115751,PL,31.61.244.38,unknown,The Air That I Breathe - 2008 Remaster,The Hollies,Hollies,spotify:track:6yLIqXX9edg1x0HZS7cZEv,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1701704220,False,2023-12-04,Monday,2,0,0,0,0,0,Medium,545,10,2,3216,0,"{'acousticness': 0.242, 'instrumentalness': 0.00164, 'energy': 0.473, 'danceability': 0.279, 'liveness': 0.158, 'loudness': -8.375, 'speechiness': 0.0309, 'valence': 0.246}",0.2434537090703049,0.00164,0.473,0.2990353697749196,0.1492345448171088,0.8191897399017141,0.07629629629629629,0.25230769230769234,1974-03-01,https://p.scdn.co/mp3-preview/40eef6fe3e2686c1b1112b51add42b2032b3d0b9?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2738d39fe8d82388fcaa345273b,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89,https://open.spotify.com/album/17gEubRfhqZEFoYEnHVV5H,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ
2023-12-09T22:45:35Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,3261,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",The Air That I Breathe - 2008 Remaster,The Hollies,Hollies,spotify:track:6yLIqXX9edg1x0HZS7cZEv,,,,trackdone,fwdbtn,False,True,False,0,False,2023-12-09,Saturday,0,0,0,0,0,0,Medium,525,9,5,560,0,"{'acousticness': 0.242, 'instrumentalness': 0.00164, 'energy': 0.473, 'danceability': 0.279, 'liveness': 0.158, 'loudness': -8.375, 'speechiness': 0.0309, 'valence': 0.246}",0.2434537090703049,0.00164,0.473,0.2990353697749196,0.1492345448171088,0.8191897399017141,0.07629629629629629,0.25230769230769234,1974-03-01,https://p.scdn.co/mp3-preview/40eef6fe3e2686c1b1112b51add42b2032b3d0b9?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2738d39fe8d82388fcaa345273b,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89,https://open.spotify.com/album/17gEubRfhqZEFoYEnHVV5H,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ
2023-12-09T23:43:29Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,1013,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",The Air That I Breathe - 2008 Remaster,The Hollies,Hollies,spotify:track:6yLIqXX9edg1x0HZS7cZEv,,,,fwdbtn,fwdbtn,False,True,False,0,False,2023-12-09,Saturday,0,0,0,0,0,0,Medium,525,9,5,560,0,"{'acousticness': 0.242, 'instrumentalness': 0.00164, 'energy': 0.473, 'danceability': 0.279, 'liveness': 0.158, 'loudness': -8.375, 'speechiness': 0.0309, 'valence': 0.246}",0.2434537090703049,0.00164,0.473,0.2990353697749196,0.1492345448171088,0.8191897399017141,0.07629629629629629,0.25230769230769234,1974-03-01,https://p.scdn.co/mp3-preview/40eef6fe3e2686c1b1112b51add42b2032b3d0b9?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2738d39fe8d82388fcaa345273b,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89,https://open.spotify.com/album/17gEubRfhqZEFoYEnHVV5H,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ
2023-12-10T21:28:21Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,25118,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",The Air That I Breathe - 2008 Remaster,The Hollies,Hollies,spotify:track:6yLIqXX9edg1x0HZS7cZEv,,,,trackdone,fwdbtn,False,True,False,0,False,2023-12-10,Sunday,0,0,0,0,0,0,High,480,10,6,1589,0,"{'acousticness': 0.242, 'instrumentalness': 0.00164, 'energy': 0.473, 'danceability': 0.279, 'liveness': 0.158, 'loudness': -8.375, 'speechiness': 0.0309, 'valence': 0.246}",0.2434537090703049,0.00164,0.473,0.2990353697749196,0.1492345448171088,0.8191897399017141,0.07629629629629629,0.25230769230769234,1974-03-01,https://p.scdn.co/mp3-preview/40eef6fe3e2686c1b1112b51add42b2032b3d0b9?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2738d39fe8d82388fcaa345273b,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89,https://open.spotify.com/album/17gEubRfhqZEFoYEnHVV5H,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ
2023-12-13T12:36:32Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,12351,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",The Air That I Breathe - 2008 Remaster,The Hollies,Hollies,spotify:track:6yLIqXX9edg1x0HZS7cZEv,,,,trackdone,endplay,False,True,False,0,False,2023-12-13,Wednesday,2,1,1,0,0,0,Low,540,8,2,3909,0,"{'acousticness': 0.242, 'instrumentalness': 0.00164, 'energy': 0.473, 'danceability': 0.279, 'liveness': 0.158, 'loudness': -8.375, 'speechiness': 0.0309, 'valence': 0.246}",0.2434537090703049,0.00164,0.473,0.2990353697749196,0.1492345448171088,0.8191897399017141,0.07629629629629629,0.25230769230769234,1974-03-01,https://p.scdn.co/mp3-preview/40eef6fe3e2686c1b1112b51add42b2032b3d0b9?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b2738d39fe8d82388fcaa345273b,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89,https://open.spotify.com/album/17gEubRfhqZEFoYEnHVV5H,https://open.spotify.com/artist/6waa8mKu91GjzD4NlONlNJ
2023-11-29T13:17:22Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,47867,PL,194.29.137.21,unknown,A Horse with No Name,America,America,spotify:track:54eZmuggBFJbV7k248bTTt,,,,trackdone,fwdbtn,False,True,False,1701263793,False,2023-11-29,Wednesday,2,1,1,0,0,0,Low,540,8,7,3718,0,"{'acousticness': 0.686, 'instrumentalness': 0.0155, 'energy': 0.506, 'danceability': 0.654, 'liveness': 0.155, 'loudness': -17.18, 'speechiness': 0.0535, 'valence': 0.831}",0.6901379553107101,0.0155,0.506,0.7009646302250804,0.14572864321608037,0.555345798873307,0.13209876543209875,0.8523076923076923,1972,https://p.scdn.co/mp3-preview/89200c908d805e98dd40aedf35f25a563713ffa6?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273afb855e6461310dff4046c56,https://i.scdn.co/image/185231175df036c1c337231e855b18a63a30b794,https://open.spotify.com/album/0E5IKYhiKgbYQkmfsFonbZ,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
